county_fips,nfip_repetitive_loss,nfip_severe_repetitive_loss,nfip_total_properties,nfip_total_losses,nfip_mean_losses_per_property,nfip_mitigated_pct,nfip_insured_pct,nfip_most_recent_loss_year
45051,1060,195,1088,3276,3.011029411764706,0.02849264705882353,0.5386029411764706,2025
45053,18,0,18,40,2.2222222222222223,0.0,0.5555555555555556,2024
45055,14,0,14,30,2.142857142857143,0.0,0.7142857142857143,2024
45057,4,1,4,17,4.25,0.0,0.75,2024
45063,27,1,27,68,2.5185185185185186,0.0,0.48148148148148145,2025
45067,77,13,80,189,2.3625,0.025,0.6,2024
45069,2,0,2,4,2.0,0.0,0.0,2018
45071,3,1,3,13,4.333333333333333,0.0,0.3333333333333333,2005
45073,1,0,1,2,2.0,0.0,0.0,1995
45075,14,0,14,31,2.2142857142857144,0.0,0.7857142857142857,2024
45077,3,0,4,10,2.5,0.0,1.0,2024
45079,65,4,67,174,2.5970149253731343,0.014925373134328358,0.417910447761194,2025
45081,2,0,2,4,2.0,0.0,0.5,2017
45083,10,2,11,32,2.909090909090909,0.09090909090909091,0.45454545454545453,2024
45085,12,1,13,29,2.230769230769231,0.0,0.6923076923076923,2020
45089,9,0,9,22,2.4444444444444446,0.0,0.6666666666666666,2020
45091,4,1,4,16,4.0,0.0,0.5,2024
46005,1,1,1,3,3.0,0.0,0.0,2011
46011,4,0,4,11,2.75,0.0,0.25,2019
46013,14,0,14,30,2.142857142857143,0.0,0.14285714285714285,2011
46019,1,0,1,2,2.0,0.0,1.0,2011
46023,2,0,2,5,2.5,0.0,0.0,2019
46025,2,1,2,5,2.5,0.0,0.0,2001
46027,1,0,1,2,2.0,0.0,0.0,1999
46029,31,6,34,102,3.0,0.058823529411764705,0.20588235294117646,2023
46035,4,1,4,8,2.0,0.0,0.25,2024
46037,16,2,18,39,2.1666666666666665,0.05555555555555555,0.0,2011
46051,4,1,4,13,3.25,0.0,0.25,2019
46057,51,1,51,127,2.4901960784313726,0.0,0.17647058823529413,2019
46061,2,0,2,6,3.0,0.0,0.5,2019
46065,4,1,4,8,2.0,0.0,0.5,2011
46077,1,0,1,2,2.0,0.0,1.0,2019
46079,24,1,24,51,2.125,0.0,0.5416666666666666,2019
46083,1,0,1,2,2.0,0.0,0.0,2014
46085,2,0,2,4,2.0,0.0,1.0,2019
46087,6,0,6,12,2.0,0.0,0.3333333333333333,2024
46091,2,0,2,6,3.0,0.0,0.0,2011
46093,2,0,2,5,2.5,0.0,0.0,2015
46099,36,4,38,109,2.8684210526315788,0.05263157894736842,0.5,2024
46101,10,3,10,29,2.9,0.0,0.3,2019
46103,4,1,4,10,2.5,0.0,0.25,2019
46109,5,0,6,12,2.0,0.0,0.16666666666666666,2023
46115,8,0,8,21,2.625,0.0,0.25,2019
46125,5,0,5,11,2.2,0.0,0.6,2024
46127,5,0,6,14,2.3333333333333335,0.0,0.16666666666666666,2024
46135,3,0,3,6,2.0,0.0,0.0,2019
47001,4,0,4,8,2.0,0.0,0.5,2022
47003,4,0,4,8,2.0,0.0,0.0,2021
47005,2,0,2,5,2.5,0.0,1.0,2019
47009,6,0,6,14,2.3333333333333335,0.0,0.5,2020
47011,26,6,28,101,3.607142857142857,0.07142857142857142,0.17857142857142858,2022
47013,11,2,11,28,2.5454545454545454,0.0,0.5454545454545454,2023
47015,5,0,5,16,3.2,0.0,0.4,2025
47017,1,0,1,2,2.0,0.0,0.0,2014
47019,18,1,19,45,2.3684210526315788,0.0,0.42105263157894735,2024
47021,40,3,44,117,2.659090909090909,0.022727272727272728,0.5227272727272727,2021
47025,2,0,2,5,2.5,0.0,0.0,2018
47027,4,0,4,9,2.25,0.0,0.25,2025
47029,5,0,5,10,2.0,0.0,0.4,2024
47031,1,0,1,2,2.0,0.0,0.0,2019
47033,1,1,1,5,5.0,0.0,1.0,2011
47037,320,44,354,1085,3.0649717514124295,0.05649717514124294,0.4717514124293785,2025
47039,14,0,14,28,2.0,0.0,0.6428571428571429,2020
47041,3,0,3,9,3.0,0.0,0.6666666666666666,2021
47043,9,3,9,37,4.111111111111111,0.0,0.4444444444444444,2025
47045,28,2,28,73,2.607142857142857,0.0,0.4642857142857143,2025
47047,5,1,5,11,2.2,0.0,0.4,2023
47051,5,0,5,14,2.8,0.0,0.2,2021
47053,21,2,22,65,2.9545454545454546,0.045454545454545456,0.045454545454545456,2025
47055,2,1,2,7,3.5,0.0,1.0,2021
47059,2,0,2,4,2.0,0.0,0.0,2006
47063,3,0,3,6,2.0,0.0,0.3333333333333333,2023
47065,223,37,235,759,3.2297872340425533,0.02127659574468085,0.251063829787234,2025
47067,3,0,3,7,2.3333333333333335,0.0,0.0,2020
47069,1,0,1,2,2.0,0.0,0.0,2011
47071,22,3,23,60,2.608695652173913,0.043478260869565216,0.34782608695652173,2025
47073,1,0,1,2,2.0,0.0,0.0,1998
47075,4,0,4,8,2.0,0.0,0.25,2010
47077,2,0,2,5,2.5,0.0,1.0,2025
47079,2,0,2,10,5.0,0.0,0.5,2024
47081,6,0,9,21,2.3333333333333335,0.0,0.3333333333333333,2021
47083,5,1,5,17,3.4,0.0,0.2,2021
47085,41,1,41,109,2.658536585365854,0.0,0.12195121951219512,2024
47087,2,0,2,4,2.0,0.0,0.5,2025
47091,4,0,5,10,2.0,0.0,0.0,2024
47093,65,7,66,203,3.0757575757575757,0.015151515151515152,0.3333333333333333,2024
47095,2,0,2,5,2.5,0.0,0.5,2011
47097,24,8,32,126,3.9375,0.25,0.03125,2019
47099,6,2,6,15,2.5,0.0,0.0,2010
47101,2,0,2,5,2.5,0.0,0.5,2020
47103,6,0,6,15,2.5,0.0,0.3333333333333333,2025
47105,7,0,7,20,2.857142857142857,0.0,0.0,2012
47107,2,0,2,5,2.5,0.0,0.0,2003
47109,1,0,1,3,3.0,0.0,0.0,2011
47111,1,0,1,2,2.0,0.0,0.0,2016
47113,16,4,17,44,2.588235294117647,0.0,0.11764705882352941,2022
47115,12,1,12,35,2.9166666666666665,0.0,0.5,2020
47117,5,2,5,13,2.6,0.0,0.2,2022
47119,22,4,23,79,3.4347826086956523,0.043478260869565216,0.34782608695652173,2023
47123,1,0,1,3,3.0,0.0,0.0,2020
47125,36,1,36,92,2.5555555555555554,0.0,0.3333333333333333,2025
47131,22,6,23,79,3.4347826086956523,0.043478260869565216,0.5217391304347826,2025
47135,18,3,18,46,2.5555555555555554,0.0,0.2222222222222222,2020
47139,7,3,7,22,3.142857142857143,0.0,0.14285714285714285,2020
47141,7,0,7,15,2.142857142857143,0.0,0.2857142857142857,2023
47143,6,0,6,12,2.0,0.0,0.0,2014
47145,1,0,1,2,2.0,0.0,0.0,2002
47147,13,2,13,31,2.3846153846153846,0.0,0.46153846153846156,2024
47149,41,7,42,128,3.0476190476190474,0.023809523809523808,0.30952380952380953,2024
47155,26,6,26,91,3.5,0.0,0.46153846153846156,2024
47157,95,9,98,258,2.63265306122449,0.01020408163265306,0.23469387755102042,2025
47159,16,4,23,91,3.9565217391304346,0.08695652173913043,0.043478260869565216,2021
47161,2,0,2,4,2.0,0.0,1.0,2021
47163,13,0,14,35,2.5,0.07142857142857142,0.42857142857142855,2021
47165,89,10,90,237,2.6333333333333333,0.011111111111111112,0.3333333333333333,2025
47167,14,6,14,64,4.571428571428571,0.0,0.5,2025
47169,3,0,3,6,2.0,0.0,0.0,2016
47171,3,0,3,7,2.3333333333333335,0.0,0.6666666666666666,2024
47173,2,1,2,6,3.0,0.0,0.5,2024
47175,2,0,2,5,2.5,0.0,1.0,2021
47177,2,0,2,4,2.0,0.0,0.0,2003
47179,16,1,16,40,2.5,0.0,0.375,2024
47181,4,2,6,16,2.6666666666666665,0.0,0.5,2021
47183,1,0,1,2,2.0,0.0,0.0,2005
47187,77,15,87,301,3.4597701149425286,0.09195402298850575,0.5287356321839081,2025
47189,50,8,50,162,3.24,0.0,0.52,2024
48001,3,0,3,6,2.0,0.0,0.0,2025
48005,40,7,42,139,3.3095238095238093,0.047619047619047616,0.5238095238095238,2025
48007,113,12,117,336,2.871794871794872,0.0,0.3247863247863248,2024
48009,4,0,4,8,2.0,0.0,0.0,2016
48013,1,1,1,4,4.0,0.0,1.0,2007
48015,64,8,65,156,2.4,0.0,0.5538461538461539,2023
48019,14,2,14,38,2.7142857142857144,0.0,0.07142857142857142,2016
48021,39,8,41,115,2.8048780487804876,0.04878048780487805,0.2682926829268293,2021
48025,6,1,7,20,2.857142857142857,0.14285714285714285,0.14285714285714285,2015
48027,59,4,60,136,2.2666666666666666,0.0,0.23333333333333334,2024
48029,160,12,166,441,2.6566265060240966,0.018072289156626505,0.19879518072289157,2025
48031,1,0,1,2,2.0,0.0,0.0,2002
48035,2,0,2,5,2.5,0.0,0.5,2024
48037,19,4,20,95,4.75,0.05,0.3,2025
48039,1966,359,2123,6443,3.03485633537447,0.027319830428638718,0.3871879415920867,2024
48041,58,8,59,172,2.9152542372881354,0.01694915254237288,0.3559322033898305,2025
48047,8,4,8,35,4.375,0.0,0.0,2012
48049,46,12,51,155,3.0392156862745097,0.0,0.27450980392156865,2017
48051,3,1,3,9,3.0,0.0,0.0,2021
48053,15,1,23,61,2.652173913043478,0.043478260869565216,0.5217391304347826,2025
48055,21,1,22,53,2.409090909090909,0.045454545454545456,0.5454545454545454,2015
48057,38,3,38,101,2.6578947368421053,0.0,0.2894736842105263,2025
48061,577,60,599,1557,2.5993322203672786,0.0,0.6978297161936561,2025
48067,4,2,4,15,3.75,0.0,0.5,2025
48071,175,34,181,459,2.5359116022099446,0.027624309392265192,0.4585635359116022,2024
48073,6,0,6,14,2.3333333333333335,0.0,0.3333333333333333,2016
48077,3,0,3,8,2.6666666666666665,0.0,0.0,2016
48085,38,2,39,104,2.6666666666666665,0.02564102564102564,0.358974358974359,2025
48089,4,0,4,10,2.5,0.0,0.75,2023
48091,134,23,163,414,2.539877300613497,0.09815950920245399,0.5460122699386503,2021
48097,45,3,48,133,2.7708333333333335,0.041666666666666664,0.25,2020
48099,3,0,3,7,2.3333333333333335,0.0,0.6666666666666666,2025
48107,2,0,2,5,2.5,0.0,0.0,2017
48113,226,46,251,854,3.402390438247012,0.0398406374501992,0.3745019920318725,2025
48115,2,0,2,6,3.0,0.0,0.0,2021
48121,42,6,42,116,2.761904761904762,0.0,0.40476190476190477,2025
48123,20,4,25,82,3.28,0.16,0.28,2021
48127,3,0,3,6,2.0,0.0,0.3333333333333333,2019
48131,1,0,1,2,2.0,0.0,0.0,2002
48133,24,0,24,55,2.2916666666666665,0.0,0.2916666666666667,2021
48135,15,1,16,43,2.6875,0.0,0.4375,2024
48139,12,0,15,46,3.066666666666667,0.2,0.2,2022
48141,30,3,30,77,2.566666666666667,0.0,0.5666666666666667,2025
48143,2,0,2,5,2.5,0.0,1.0,2024
48147,5,2,5,12,2.4,0.0,0.4,2023
48149,10,3,11,28,2.5454545454545454,0.09090909090909091,0.09090909090909091,2021
48151,1,0,1,2,2.0,0.0,0.0,2005
48157,613,69,636,1550,2.4371069182389937,0.02830188679245283,0.5188679245283019,2024
48159,1,0,1,3,3.0,0.0,0.0,2015
48161,0,0,1,4,4.0,1.0,1.0,2019
48165,1,0,1,3,3.0,0.0,0.0,1991
48167,2853,496,3276,11347,3.463675213675214,0.06898656898656899,0.4346764346764347,2025
48171,1,0,1,2,2.0,0.0,0.0,2016
48175,1,0,2,4,2.0,0.5,0.5,2004
48177,23,5,25,62,2.48,0.04,0.24,2021
48179,1,0,1,2,2.0,0.0,0.0,2004
48181,58,18,62,210,3.3870967741935485,0.016129032258064516,0.16129032258064516,2025
48183,24,2,25,74,2.96,0.04,0.24,2025
48185,10,2,10,31,3.1,0.0,0.2,2024
48187,371,66,441,1224,2.7755102040816326,0.15192743764172337,0.5759637188208617,2021
48189,1,0,1,2,2.0,0.0,0.0,2019
48199,204,51,256,923,3.60546875,0.08203125,0.33984375,2025
48201,16625,3736,19894,63562,3.195033678496029,0.06072182567608324,0.5050769076103347,2025
48203,39,3,39,105,2.6923076923076925,0.0,0.20512820512820512,2024
48207,14,3,15,56,3.7333333333333334,0.0,0.2,2024
48209,183,8,193,439,2.2746113989637307,0.015544041450777202,0.44041450777202074,2021
48213,6,1,6,26,4.333333333333333,0.0,0.3333333333333333,2025
48215,524,37,528,1331,2.5208333333333335,0.003787878787878788,0.5662878787878788,2025
48217,4,0,4,11,2.75,0.0,0.25,2024
48221,16,1,17,38,2.235294117647059,0.058823529411764705,0.35294117647058826,2022
48223,6,0,6,14,2.3333333333333335,0.0,0.16666666666666666,2017
48225,3,0,3,9,3.0,0.0,0.3333333333333333,2025
48227,2,0,2,4,2.0,0.0,0.0,2011
48231,7,1,7,20,2.857142857142857,0.0,0.42857142857142855,2022
48239,21,2,21,58,2.761904761904762,0.0,0.5714285714285714,2025
48241,22,4,23,68,2.9565217391304346,0.043478260869565216,0.2608695652173913,2024
48245,1929,374,2125,6018,2.832,0.055058823529411764,0.5110588235294118,2025
48247,1,0,1,2,2.0,0.0,0.0,2010
48249,15,0,16,38,2.375,0.0625,0.25,2018
48251,40,4,40,104,2.6,0.0,0.4,2024
48253,8,1,12,30,2.5,0.0,0.5,2023
48255,1,0,1,2,2.0,0.0,1.0,2020
48257,8,1,8,29,3.625,0.0,0.5,2024
48259,17,1,18,51,2.8333333333333335,0.0,0.3888888888888889,2025
48265,11,0,11,28,2.5454545454545454,0.0,0.09090909090909091,2018
48273,18,3,18,59,3.2777777777777777,0.0,0.4444444444444444,2021
48277,15,3,16,54,3.375,0.0625,0.5,2025
48281,4,0,4,11,2.75,0.0,0.75,2025
48285,4,1,4,19,4.75,0.0,0.5,2009
48287,4,0,4,8,2.0,0.0,0.25,2021
48289,1,0,1,2,2.0,0.0,1.0,2021
48291,379,94,403,1199,2.9751861042183623,0.04714640198511166,0.34987593052109184,2024
48293,40,12,44,179,4.068181818181818,0.09090909090909091,0.13636363636363635,2024
48297,10,0,10,21,2.1,0.0,0.0,2007
48299,19,1,22,49,2.227272727272727,0.0,0.45454545454545453,2025
48303,13,1,13,33,2.5384615384615383,0.0,0.07692307692307693,2016
48309,28,5,28,116,4.142857142857143,0.0,0.35714285714285715,2025
48313,6,1,6,18,3.0,0.0,0.16666666666666666,2024
48315,7,3,7,28,4.0,0.0,0.0,2019
48321,173,27,185,550,2.972972972972973,0.05405405405405406,0.1891891891891892,2025
48323,30,2,30,71,2.3666666666666667,0.0,0.36666666666666664,2015
48325,7,0,7,18,2.5714285714285716,0.0,0.2857142857142857,2025
48327,5,0,5,11,2.2,0.0,0.0,2025
48329,10,1,10,27,2.7,0.0,0.5,2014
48331,1,1,1,4,4.0,0.0,0.0,2016
48337,11,1,11,30,2.727272727272727,0.0,0.09090909090909091,2015
48339,1856,511,1991,6677,3.3535911602209945,0.050226017076845805,0.41687594173782017,2025
48347,24,1,24,63,2.625,0.0,0.25,2024
48349,12,1,12,33,2.75,0.0,0.3333333333333333,2024
48351,68,15,71,161,2.267605633802817,0.028169014084507043,0.43661971830985913,2024
48353,5,0,7,19,2.7142857142857144,0.0,0.2857142857142857,2018
48355,300,39,306,904,2.954248366013072,0.013071895424836602,0.3104575163398693,2024
48361,1793,423,1852,4581,2.4735421166306697,0.017818574514038878,0.6852051835853131,2024
48363,15,2,15,41,2.7333333333333334,0.0,0.4,2024
48365,2,0,2,5,2.5,0.0,0.5,2016
48367,18,5,19,65,3.4210526315789473,0.0,0.47368421052631576,2021
48373,36,9,36,97,2.6944444444444446,0.0,0.5,2024
48375,7,2,9,34,3.7777777777777777,0.4444444444444444,0.3333333333333333,2023
48381,21,3,21,77,3.6666666666666665,0.0,0.23809523809523808,2023
48385,8,2,10,22,2.2,0.2,0.0,2004
48391,2,0,3,7,2.3333333333333335,0.0,0.0,2018
48397,6,0,6,13,2.1666666666666665,0.0,0.3333333333333333,2025
48401,8,1,8,22,2.75,0.0,0.0,2019
48405,1,0,1,2,2.0,0.0,0.0,2017
48407,46,11,52,154,2.9615384615384617,0.09615384615384616,0.23076923076923078,2024
48409,218,20,224,619,2.763392857142857,0.004464285714285714,0.30357142857142855,2024
48411,2,1,2,8,4.0,0.0,1.0,2025
48417,1,0,1,2,2.0,0.0,0.0,1993
48423,33,2,34,99,2.911764705882353,0.029411764705882353,0.3235294117647059,2024
48425,5,1,5,18,3.6,0.0,0.0,2007
48427,8,1,8,20,2.5,0.0,0.5,2025
48429,4,0,4,14,3.5,0.0,0.5,2016
48439,270,31,309,893,2.8899676375404533,0.09385113268608414,0.21035598705501618,2025
48441,67,6,68,199,2.926470588235294,0.0,0.35294117647058826,2025
48451,13,1,13,31,2.3846153846153846,0.0,0.46153846153846156,2025
48453,431,69,487,1306,2.6817248459958933,0.028747433264887063,0.23408624229979466,2025
48455,12,3,13,46,3.5384615384615383,0.07692307692307693,0.15384615384615385,2024
48457,24,4,24,64,2.6666666666666665,0.0,0.125,2024
48459,2,0,2,4,2.0,0.0,0.5,2025
48463,9,2,9,19,2.111111111111111,0.0,0.1111111111111111,2021
48465,13,0,13,28,2.1538461538461537,0.0,0.15384615384615385,2015
48467,2,1,2,4,2.0,0.0,1.0,2024
48469,57,14,61,185,3.0327868852459017,0.01639344262295082,0.18032786885245902,2025
48471,69,18,72,209,2.9027777777777777,0.013888888888888888,0.3055555555555556,2025
48473,145,30,146,404,2.767123287671233,0.00684931506849315,0.4726027397260274,2021
48477,6,0,6,15,2.5,0.0,0.16666666666666666,2019
48479,23,3,25,75,3.0,0.0,0.36,2023
48481,82,11,94,239,2.5425531914893615,0.02127659574468085,0.44680851063829785,2022
48485,38,7,49,182,3.7142857142857144,0.24489795918367346,0.16326530612244897,2025
48489,26,3,26,61,2.3461538461538463,0.0,0.4230769230769231,2025
48491,75,13,78,241,3.08974358974359,0.038461538461538464,0.41025641025641024,2025
48493,8,2,8,20,2.5,0.0,0.25,2021
48497,9,0,9,18,2.0,0.0,0.3333333333333333,2024
48501,1,0,1,3,3.0,0.0,0.0,2015
48503,9,0,9,26,2.888888888888889,0.0,0.1111111111111111,2025
48505,1,0,1,2,2.0,0.0,1.0,2023
48507,1,0,1,3,3.0,0.0,0.0,2007
49005,4,0,4,10,2.5,0.0,0.25,2017
49011,2,0,2,4,2.0,0.0,0.0,2024
49019,1,0,1,3,3.0,0.0,1.0,2022
49021,1,0,1,2,2.0,0.0,0.0,2015
49029,1,0,1,2,2.0,0.0,0.0,2011
49035,6,0,6,12,2.0,0.0,0.16666666666666666,2024
49051,1,0,1,2,2.0,0.0,1.0,2023
49053,2,0,2,4,2.0,0.0,0.5,2023
49057,2,0,2,4,2.0,0.0,0.0,1986
50001,3,0,5,15,3.0,0.0,0.4,2018
50003,6,0,6,14,2.3333333333333335,0.0,0.5,2023
50005,36,2,37,97,2.6216216216216215,0.0,0.43243243243243246,2024
50007,14,1,14,37,2.642857142857143,0.0,0.5714285714285714,2024
50011,6,0,6,20,3.3333333333333335,0.0,0.16666666666666666,2019
50015,17,3,17,48,2.823529411764706,0.0,0.6470588235294118,2024
50017,5,1,5,15,3.0,0.0,0.2,2023
50019,13,1,13,32,2.4615384615384617,0.0,0.15384615384615385,2023
50021,14,1,15,42,2.8,0.0,0.6,2023
50023,116,20,119,360,3.0252100840336134,0.12605042016806722,0.6890756302521008,2024
50025,12,1,12,31,2.5833333333333335,0.0,0.4166666666666667,2023
50027,14,0,18,40,2.2222222222222223,0.0,0.3888888888888889,2023
51001,73,11,76,240,3.1578947368421053,0.039473684210526314,0.39473684210526316,2021
51003,14,0,14,37,2.642857142857143,0.0,0.07142857142857142,2018
51005,28,0,28,71,2.5357142857142856,0.0,0.03571428571428571,2021
51007,2,2,2,10,5.0,0.0,0.0,2018
51009,2,2,3,26,8.666666666666666,0.0,0.3333333333333333,1996
51011,2,0,2,7,3.5,0.0,0.0,2004
51013,8,0,8,18,2.25,0.0,0.625,2019
51015,14,2,14,36,2.5714285714285716,0.0,0.14285714285714285,2024
51017,2,0,2,5,2.5,0.0,0.0,1996
51019,4,1,4,13,3.25,0.0,0.0,2020
51021,8,2,8,27,3.375,0.0,0.125,2025
51023,34,6,34,95,2.7941176470588234,0.0,0.0,2020
51027,19,0,19,46,2.4210526315789473,0.0,0.05263157894736842,2025
51029,1,0,1,3,3.0,0.0,0.0,1987
51031,1,0,1,2,2.0,0.0,0.0,2015
51035,2,0,2,4,2.0,0.0,0.5,2020
51041,19,5,21,65,3.0952380952380953,0.09523809523809523,0.23809523809523808,2024
51043,9,1,9,19,2.111111111111111,0.0,0.2222222222222222,1996
51045,7,0,8,17,2.125,0.0,0.125,2025
51047,3,1,3,11,3.6666666666666665,0.0,0.6666666666666666,2021
51051,4,0,4,9,2.25,0.0,0.0,2017
51057,27,2,27,68,2.5185185185185186,0.0,0.5555555555555556,2015
51059,103,5,104,234,2.25,0.009615384615384616,0.3173076923076923,2022
51061,1,0,1,3,3.0,0.0,0.0,2008
51063,1,1,3,9,3.0,0.0,0.3333333333333333,2015
51065,3,0,3,7,2.3333333333333335,0.0,0.0,1996
51067,2,0,2,5,2.5,0.0,0.0,2013
51069,8,0,8,19,2.375,0.0,0.375,2025
51071,7,1,7,25,3.5714285714285716,0.0,0.2857142857142857,2024
51073,110,15,120,343,2.8583333333333334,0.075,0.5916666666666667,2025
51075,1,0,1,3,3.0,0.0,0.0,1996
51079,1,1,1,6,6.0,0.0,0.0,2020
51083,22,2,22,84,3.8181818181818183,0.0,0.045454545454545456,2020
51085,1,0,1,2,2.0,0.0,0.0,2006
51087,24,5,24,101,4.208333333333333,0.0,0.2916666666666667,2020
51089,20,1,20,63,3.15,0.0,0.1,2020
51093,28,2,30,80,2.6666666666666665,0.06666666666666667,0.36666666666666664,2020
51095,34,3,35,95,2.7142857142857144,0.02857142857142857,0.6571428571428571,2025
51097,1,0,1,3,3.0,0.0,1.0,2020
51101,7,0,7,16,2.2857142857142856,0.0,0.2857142857142857,2009
51103,68,2,68,152,2.235294117647059,0.0,0.4411764705882353,2024
51105,3,0,3,6,2.0,0.0,0.0,2003
51107,13,3,13,42,3.230769230769231,0.0,0.5384615384615384,2018
51113,2,0,2,4,2.0,0.0,0.0,1996
51115,151,8,165,419,2.5393939393939395,0.08484848484848485,0.3212121212121212,2020
51119,35,2,36,81,2.25,0.027777777777777776,0.3611111111111111,2018
51121,23,8,24,71,2.9583333333333335,0.041666666666666664,0.3333333333333333,2024
51125,2,0,2,5,2.5,0.0,1.0,2005
51127,3,0,3,10,3.3333333333333335,0.0,0.3333333333333333,2011
51131,10,1,10,24,2.4,0.0,0.7,2018
51133,68,6,74,182,2.4594594594594597,0.08108108108108109,0.3918918918918919,2021
51137,1,0,1,2,2.0,0.0,0.0,1995
51139,21,5,23,51,2.217391304347826,0.043478260869565216,0.21739130434782608,2011
51141,3,0,3,6,2.0,0.0,0.0,1985
51143,3,0,3,9,3.0,0.0,0.0,2018
51147,5,0,5,11,2.2,0.0,0.2,2020
51149,3,2,3,11,3.6666666666666665,0.0,0.3333333333333333,2025
51153,27,4,29,101,3.4827586206896552,0.034482758620689655,0.5517241379310345,2025
51155,13,2,13,41,3.1538461538461537,0.0,0.07692307692307693,2024
51159,18,2,19,60,3.1578947368421053,0.05263157894736842,0.42105263157894735,2023
51161,47,3,50,172,3.44,0.06,0.38,2025
51163,39,7,39,101,2.58974358974359,0.0,0.05128205128205128,2018
51165,21,1,21,52,2.4761904761904763,0.0,0.19047619047619047,2018
51167,1,0,1,2,2.0,0.0,1.0,2025
51169,1,0,1,2,2.0,0.0,0.0,2003
51171,49,4,49,110,2.2448979591836733,0.0,0.04081632653061224,2018
51173,12,1,12,36,3.0,0.0,0.16666666666666666,2024
51175,9,2,10,23,2.3,0.0,0.5,2016
51179,10,1,10,27,2.7,0.3,0.8,2024
51181,7,3,8,26,3.25,0.125,0.25,2020
51183,7,0,7,14,2.0,0.0,0.5714285714285714,2006
51185,60,6,60,163,2.716666666666667,0.0,0.36666666666666664,2025
51187,82,11,83,206,2.4819277108433737,0.0,0.1566265060240964,2025
51191,7,0,7,15,2.142857142857143,0.0,0.2857142857142857,2024
51193,38,2,38,91,2.3947368421052633,0.0,0.39473684210526316,2021
51195,33,1,33,82,2.484848484848485,0.0,0.18181818181818182,2025
51197,2,0,2,4,2.0,0.0,0.5,2024
51199,205,7,216,527,2.439814814814815,0.027777777777777776,0.8472222222222222,2020
51510,39,4,39,97,2.4871794871794872,0.02564102564102564,0.5641025641025641,2023
51520,2,0,2,4,2.0,0.0,0.5,2021
51530,31,4,33,91,2.757575757575758,0.06060606060606061,0.12121212121212122,1996
51540,6,2,6,22,3.6666666666666665,0.0,0.5,2024
51550,406,70,415,1321,3.183132530120482,0.021686746987951807,0.6024096385542169,2025
51570,11,2,12,37,3.0833333333333335,0.08333333333333333,0.25,2020
51580,6,0,7,17,2.4285714285714284,0.0,0.0,2016
51590,22,4,22,91,4.136363636363637,0.0,0.3181818181818182,2024
51595,1,0,1,4,4.0,0.0,1.0,2024
51600,5,0,5,12,2.4,0.0,0.2,2011
51610,9,0,9,18,2.0,0.0,0.4444444444444444,2020
51620,7,1,7,15,2.142857142857143,0.0,0.42857142857142855,2016
51630,4,0,4,15,3.75,0.0,0.5,2018
51650,891,88,915,2610,2.8524590163934427,0.033879781420765025,0.6819672131147541,2025
51660,4,0,4,10,2.5,0.0,0.5,2024
51670,1,0,1,2,2.0,0.0,0.0,2001
51678,4,2,4,15,3.75,0.0,0.0,2011
51680,19,3,19,55,2.8947368421052633,0.0,0.05263157894736842,2023
51683,4,0,4,9,2.25,0.0,0.0,2011
51700,129,9,129,349,2.705426356589147,0.0,0.3333333333333333,2025
51710,934,93,980,2978,3.0387755102040814,0.04693877551020408,0.7040816326530612,2025
51720,4,1,4,17,4.25,0.0,0.25,2024
51730,15,2,15,42,2.8,0.0,0.6,2025
51735,873,33,899,2260,2.513904338153504,0.027808676307007785,0.8320355951056729,2025
51740,248,25,253,736,2.909090909090909,0.019762845849802372,0.5928853754940712,2025
51760,60,3,60,155,2.5833333333333335,0.0,0.15,2025
51770,90,11,95,327,3.442105263157895,0.06315789473684211,0.2,2025
51775,92,31,98,411,4.1938775510204085,0.061224489795918366,0.21428571428571427,2025
51790,2,0,2,5,2.5,0.0,1.0,2020
51800,24,3,25,73,2.92,0.0,0.4,2022
51810,647,110,666,2209,3.3168168168168166,0.016516516516516516,0.6231231231231231,2025
51820,51,14,53,177,3.339622641509434,0.03773584905660377,0.1509433962264151,2024
51830,3,0,3,7,2.3333333333333335,0.0,0.0,2004
53005,9,3,9,26,2.888888888888889,0.0,0.1111111111111111,2017
53007,9,0,10,25,2.5,0.1,0.3,2024
53009,6,1,6,15,2.5,0.0,0.16666666666666666,2021
53011,8,1,8,20,2.5,0.0,0.5,2015
53013,3,0,3,7,2.3333333333333335,0.0,0.3333333333333333,2020
53015,43,12,46,140,3.0434782608695654,0.0,0.41304347826086957,2025
53027,70,6,72,195,2.7083333333333335,0.013888888888888888,0.4027777777777778,2023
53029,18,0,18,42,2.3333333333333335,0.0,0.3888888888888889,2022
53031,5,0,5,12,2.4,0.0,0.2,2022
53033,334,37,396,1156,2.919191919191919,0.12878787878787878,0.547979797979798,2025
53035,5,0,5,10,2.0,0.0,0.4,2022
53037,17,1,20,57,2.85,0.15,0.2,2025
53041,130,40,177,590,3.3333333333333335,0.2033898305084746,0.3220338983050847,2023
53045,26,3,27,81,3.0,0.0,0.4074074074074074,2024
53047,3,0,3,8,2.6666666666666665,0.0,0.3333333333333333,2018
53049,13,2,13,31,2.3846153846153846,0.0,0.3076923076923077,2025
53051,6,0,7,18,2.5714285714285716,0.0,0.5714285714285714,2018
53053,92,8,121,330,2.727272727272727,0.21487603305785125,0.2809917355371901,2022
53055,1,0,1,3,3.0,0.0,1.0,2021
53057,118,22,128,405,3.1640625,0.0703125,0.1796875,2025
