CUSIP,Issuer_Name,City,Issue_Date,Amt_Issued,Self_reported_Green,ESG_Assurance_Providers,covered,n_prospectus_matches,prospectus_filenames
04780M2H1,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,11355000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2J7,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,13830000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2K4,City of Atlanta GA Department of Aviation,Atlanta,,15945000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2L2,City of Atlanta GA Department of Aviation,Atlanta,,16740000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2M0,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,17575000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2N8,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,18450000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2P3,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,19380000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2Q1,City of Atlanta GA Department of Aviation,Atlanta,2025-09-24,20350000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2R9,City of Atlanta GA Department of Aviation,Atlanta,2025-09-24,21365000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2S7,City of Atlanta GA Department of Aviation,Atlanta,2025-07-25,22425000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2T5,City of Atlanta GA Department of Aviation,Atlanta,2025-07-09,23550000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2U2,City of Atlanta GA Department of Aviation,Atlanta,2025-07-09,24730000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2V0,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,25965000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2W8,City of Atlanta GA Department of Aviation,Atlanta,2025-09-24,27265000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2X6,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,28635000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2Y4,City of Atlanta GA Department of Aviation,Atlanta,2025-07-25,30135000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M2Z1,City of Atlanta GA Department of Aviation,Atlanta,2025-07-25,31715000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M3A5,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,33375000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M3B3,City of Atlanta GA Department of Aviation,Atlanta,2025-07-24,35130000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M3C1,City of Atlanta GA Department of Aviation,Atlanta,2025-07-25,205335000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780M3D9,City of Atlanta GA Department of Aviation,Atlanta,2025-07-19,266510000.0,Yes,Yes,True,1,P21963220-P21497913-P21950218.txt
04780MF87,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,2625000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MF95,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,3270000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG29,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,3435000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG37,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,3610000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG45,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,3790000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG52,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,3980000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG60,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,4175000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG78,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,4385000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG86,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,4605000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MG94,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,4835000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH28,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,5075000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH36,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,5330000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH44,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,5595000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH51,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,5875000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH69,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,6170000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH77,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,6480000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH85,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,6805000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MH93,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,7145000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ26,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,7500000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ34,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,7875000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ42,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,8270000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ59,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,8685000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ67,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,28735000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MJ75,City of Atlanta GA Department of Aviation,Atlanta,2023-08-31,58315000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780MS59,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,2980000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MS67,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,3620000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MS75,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,3800000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MS83,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,3990000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MS91,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,4190000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT25,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,4400000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT33,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,4620000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT41,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,4850000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT58,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,5095000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT66,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,5345000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT74,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,5615000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT82,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,5895000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MT90,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,6190000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU23,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,6500000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU31,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,6825000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU49,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,7165000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU56,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,7525000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU64,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,7900000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU72,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,8295000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU80,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,8710000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MU98,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,50535000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780MV22,City of Atlanta GA Department of Aviation,Atlanta,2024-08-22,64500000.0,Yes,Yes,True,1,P21837036-P21408019-P21850316.txt
04780TEH3,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,38960000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEJ9,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,11500000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEK6,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,3000000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEL4,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,8725000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEM2,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,9235000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEN0,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,8445000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEP5,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,12040000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEQ3,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,9620000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TER1,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,10100000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TES9,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2022-08-31,10655000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TET7,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,11190000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEU4,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,11750000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEV2,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,12335000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEW0,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,40820000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEX8,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,42965000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEY6,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,45215000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04780TEZ3,City of Atlanta GA Airport Passenger Facility Charge,Atlanta,2023-08-31,8630000.0,Yes,Yes,True,1,P11693706-P11302614-P11733473.txt
04787CAA2,City of Atlanta GA Water & Wastewater Revenue,Atlanta,2019-01-31,11345000.0,--,No,True,1,ES1235917-ES965388-ES1366271.txt
04787CAB0,City of Atlanta GA Water & Wastewater Revenue,Atlanta,2019-01-31,2675000.0,--,No,True,1,ES1235917-ES965388-ES1366271.txt
051589BM0,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,925000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BN8,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,970000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BP3,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1020000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BQ1,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1070000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BR9,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1125000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BS7,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1180000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BT5,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1240000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BU2,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1300000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BV0,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1365000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BW8,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1430000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BX6,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1505000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BY4,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1560000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589BZ1,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1630000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CA5,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1695000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CB3,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1765000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CC1,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1830000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CD9,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1905000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CE7,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,1980000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051589CK3,City of Aurora CO Sewer Revenue,Aurora,2023-02-23,18285000.0,--,No,True,1,P21664627-P21281129-P21709782.txt
051595AL0,City of Aurora CO Water Revenue,Aurora,2016-08-16,2350000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AM8,City of Aurora CO Water Revenue,Aurora,2016-08-16,4855000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AN6,City of Aurora CO Water Revenue,Aurora,2016-08-16,7565000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AP1,City of Aurora CO Water Revenue,Aurora,2016-08-16,10410000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AQ9,City of Aurora CO Water Revenue,Aurora,2016-08-16,1625000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AR7,City of Aurora CO Water Revenue,Aurora,2016-08-16,11445000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AS5,City of Aurora CO Water Revenue,Aurora,2016-08-16,4000000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AT3,City of Aurora CO Water Revenue,Aurora,2016-08-16,12015000.0,Yes,Yes,True,1,EP942755-EP731498-EP1133209.txt
051595AU0,City of Aurora CO Water Revenue,Aurora,2016-08-16,13245000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AV8,City of Aurora CO Water Revenue,Aurora,2016-08-16,14600000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AW6,City of Aurora CO Water Revenue,Aurora,2016-08-16,6045000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AX4,City of Aurora CO Water Revenue,Aurora,2016-08-16,15565000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AY2,City of Aurora CO Water Revenue,Aurora,2016-08-16,16345000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595AZ9,City of Aurora CO Water Revenue,Aurora,2016-08-16,17160000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BA3,City of Aurora CO Water Revenue,Aurora,2016-08-16,18020000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BB1,City of Aurora CO Water Revenue,Aurora,2016-08-16,45000000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BC9,City of Aurora CO Water Revenue,Aurora,2016-08-16,51190000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BD7,City of Aurora CO Water Revenue,Aurora,2016-08-16,62915000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BE5,City of Aurora CO Water Revenue,Aurora,2016-08-16,9305000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BF2,City of Aurora CO Water Revenue,Aurora,2016-08-16,12615000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BG0,City of Aurora CO Water Revenue,Aurora,2016-08-16,13905000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BH8,City of Aurora CO Water Revenue,Aurora,2016-08-16,5000000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BJ4,City of Aurora CO Water Revenue,Aurora,2016-08-16,8015000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595BK1,City of Aurora CO Water Revenue,Aurora,2016-08-16,40000000.0,Yes,Yes,True,1,EP942755-EP731498-EP1133209.txt
051595BL9,City of Aurora CO Water Revenue,Aurora,2016-08-16,25000000.0,Yes,Yes,True,1,EP942755-EP731498-EP1133209.txt
051595BM7,City of Aurora CO Water Revenue,Aurora,2016-08-16,8835000.0,Yes,No,True,1,EP942755-EP731498-EP1133209.txt
051595CF1,City of Aurora CO Water Revenue,Aurora,2021-09-09,65415000.0,Yes,No,True,1,P11525769-P11178196-P11594549.txt
051595CG9,City of Aurora CO Water Revenue,Aurora,2021-09-09,46805000.0,Yes,No,True,1,P11525769-P11178196-P11594549.txt
071474CM0,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,465000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CN8,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CP3,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CQ1,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CR9,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CS7,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CT5,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CU2,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CV0,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CW8,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,430000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CX6,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,435000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CY4,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,440000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474CZ1,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,440000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474DB3,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,895000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
071474DG2,City of Battle Creek MI Water & Wastewater System Revenue,Battle Creek,2016-12-28,2345000.0,--,No,True,1,ER1000524-ER782761-ER1183971.txt
081647FM6,City of Bend OR Sewer Revenue,Bend,2020-09-30,3140000.0,--,No,True,1,P11413696-P11098194-P11507222.txt
081647FP9,City of Bend OR Sewer Revenue,Bend,2020-09-30,3465000.0,--,No,True,1,P11413696-P11098194-P11507222.txt
081647FS3,City of Bend OR Sewer Revenue,Bend,2020-09-30,5875000.0,--,No,True,1,P11413696-P11098194-P11507222.txt
081647FV6,City of Bend OR Sewer Revenue,Bend,2020-09-30,6800000.0,--,No,True,1,P11413696-P11098194-P11507222.txt
084113VF3,City of Berkeley CA,Berkeley,2020-04-16,345000.0,Yes,Yes,True,1,RE1347013-RE1047751-RE1456143.txt
