year,fips7,city_name,state_dem_governor,state_dem_legislature,state_dem_trifecta,state_govt_trifecta,state_legis_control,state_rep_trifecta
2013,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2017,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2019,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2020,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2021,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2022,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2023,622020,elk grove,1.0,1.0,1.0,Dem,Dem,0.0
2013,622230,el monte,1.0,1.0,1.0,Dem,Dem,0.0
2017,622230,el monte,1.0,1.0,1.0,Dem,Dem,0.0
2022,622230,el monte,1.0,1.0,1.0,Dem,Dem,0.0
2017,622678,encinitas,1.0,1.0,1.0,Dem,Dem,0.0
2022,622678,encinitas,1.0,1.0,1.0,Dem,Dem,0.0
2013,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2014,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2015,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2016,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2017,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2018,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2022,622804,escondido,1.0,1.0,1.0,Dem,Dem,0.0
2013,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2017,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2019,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2020,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2021,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2022,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2023,623182,fairfield,1.0,1.0,1.0,Dem,Dem,0.0
2013,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2017,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2019,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2020,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2021,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2022,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2023,624680,fontana,1.0,1.0,1.0,Dem,Dem,0.0
2013,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2014,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2015,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2016,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2017,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2018,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2019,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2020,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2021,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2022,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2023,626000,fremont,1.0,1.0,1.0,Dem,Dem,0.0
2013,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2014,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2015,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2016,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2017,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2018,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2019,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2020,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2021,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2022,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2023,627000,fresno,1.0,1.0,1.0,Dem,Dem,0.0
2017,628168,gardena,1.0,1.0,1.0,Dem,Dem,0.0
2022,628168,gardena,1.0,1.0,1.0,Dem,Dem,0.0
2013,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2014,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2015,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2016,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2017,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2018,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2022,629000,garden grove,1.0,1.0,1.0,Dem,Dem,0.0
2017,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2019,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2020,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2021,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2022,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2023,629504,gilroy,1.0,1.0,1.0,Dem,Dem,0.0
2013,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2017,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2019,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2020,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2021,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2022,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2023,632548,hawthorne,1.0,1.0,1.0,Dem,Dem,0.0
2013,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2017,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2019,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2020,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2021,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2022,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2023,633000,hayward,1.0,1.0,1.0,Dem,Dem,0.0
2013,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2014,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2015,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2016,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2017,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2018,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2022,636546,inglewood,1.0,1.0,1.0,Dem,Dem,0.0
2013,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2014,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2015,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2016,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2017,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2018,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2019,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2020,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2021,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2022,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2023,636770,irvine,1.0,1.0,1.0,Dem,Dem,0.0
2017,640004,la mesa,1.0,1.0,1.0,Dem,Dem,0.0
2022,640004,la mesa,1.0,1.0,1.0,Dem,Dem,0.0
2013,640130,lancaster,1.0,1.0,1.0,Dem,Dem,0.0
2017,640130,lancaster,1.0,1.0,1.0,Dem,Dem,0.0
2022,640130,lancaster,1.0,1.0,1.0,Dem,Dem,0.0
2013,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2014,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2015,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2016,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2017,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2018,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2022,641992,livermore,1.0,1.0,1.0,Dem,Dem,0.0
2013,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2014,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2015,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2016,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2017,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2018,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2019,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2020,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2021,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2022,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2023,643000,long beach,1.0,1.0,1.0,Dem,Dem,0.0
2013,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2014,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2015,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2016,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2017,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2018,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2019,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2020,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2021,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2022,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2023,644000,los angeles,1.0,1.0,1.0,Dem,Dem,0.0
2017,645022,madera,1.0,1.0,1.0,Dem,Dem,0.0
2022,645022,madera,1.0,1.0,1.0,Dem,Dem,0.0
2017,645484,manteca,1.0,1.0,1.0,Dem,Dem,0.0
2022,645484,manteca,1.0,1.0,1.0,Dem,Dem,0.0
2013,646898,merced,1.0,1.0,1.0,Dem,Dem,0.0
2017,646898,merced,1.0,1.0,1.0,Dem,Dem,0.0
2022,646898,merced,1.0,1.0,1.0,Dem,Dem,0.0
2017,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2019,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2020,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2021,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2022,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2023,647766,milpitas,1.0,1.0,1.0,Dem,Dem,0.0
2013,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2014,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2015,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2016,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2017,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2018,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2019,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2020,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2021,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2022,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2023,648354,modesto,1.0,1.0,1.0,Dem,Dem,0.0
2017,648914,monterey park,1.0,1.0,1.0,Dem,Dem,0.0
2022,648914,monterey park,1.0,1.0,1.0,Dem,Dem,0.0
2017,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2019,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2020,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2021,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2022,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2023,649270,moreno valley,1.0,1.0,1.0,Dem,Dem,0.0
2017,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2019,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2020,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2021,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2022,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2023,650258,napa,1.0,1.0,1.0,Dem,Dem,0.0
2013,650398,national city,1.0,1.0,1.0,Dem,Dem,0.0
2017,650398,national city,1.0,1.0,1.0,Dem,Dem,0.0
2022,650398,national city,1.0,1.0,1.0,Dem,Dem,0.0
2013,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2014,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2015,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2016,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2017,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2018,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2019,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2020,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2021,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2022,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2023,653000,oakland,1.0,1.0,1.0,Dem,Dem,0.0
2013,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2014,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2015,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2016,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2017,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2018,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2019,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2020,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2021,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2022,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2023,653322,oceanside,1.0,1.0,1.0,Dem,Dem,0.0
2013,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2014,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2015,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2016,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2017,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2018,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2019,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2020,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2021,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2022,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2023,653896,ontario,1.0,1.0,1.0,Dem,Dem,0.0
2013,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2017,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2019,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2020,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2021,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2022,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2023,653980,orange,1.0,1.0,1.0,Dem,Dem,0.0
2013,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2014,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2015,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2016,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2017,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2018,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2019,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2020,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2021,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2022,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2023,654652,oxnard,1.0,1.0,1.0,Dem,Dem,0.0
2013,655156,palmdale,1.0,1.0,1.0,Dem,Dem,0.0
2017,655156,palmdale,1.0,1.0,1.0,Dem,Dem,0.0
2022,655156,palmdale,1.0,1.0,1.0,Dem,Dem,0.0
2013,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2014,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2015,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2016,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2017,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2018,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2019,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2020,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2021,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2022,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2023,656000,pasadena,1.0,1.0,1.0,Dem,Dem,0.0
2017,656700,perris,1.0,1.0,1.0,Dem,Dem,0.0
2022,656700,perris,1.0,1.0,1.0,Dem,Dem,0.0
2017,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2019,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2020,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2021,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2022,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2023,656784,petaluma,1.0,1.0,1.0,Dem,Dem,0.0
2017,656924,pico rivera,1.0,1.0,1.0,Dem,Dem,0.0
2022,656924,pico rivera,1.0,1.0,1.0,Dem,Dem,0.0
2013,657792,pleasanton,1.0,1.0,1.0,Dem,Dem,0.0
2017,657792,pleasanton,1.0,1.0,1.0,Dem,Dem,0.0
2022,657792,pleasanton,1.0,1.0,1.0,Dem,Dem,0.0
2013,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2017,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2019,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2020,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2021,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2022,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2023,658072,pomona,1.0,1.0,1.0,Dem,Dem,0.0
2013,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2017,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2019,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2020,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2021,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2022,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2023,659451,rancho cucamonga,1.0,1.0,1.0,Dem,Dem,0.0
2013,660018,redondo beach,1.0,1.0,1.0,Dem,Dem,0.0
2017,660018,redondo beach,1.0,1.0,1.0,Dem,Dem,0.0
2022,660018,redondo beach,1.0,1.0,1.0,Dem,Dem,0.0
2013,660466,rialto,1.0,1.0,1.0,Dem,Dem,0.0
2017,660466,rialto,1.0,1.0,1.0,Dem,Dem,0.0
2022,660466,rialto,1.0,1.0,1.0,Dem,Dem,0.0
2013,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2017,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2019,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2020,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2021,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2022,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2023,660620,richmond,1.0,1.0,1.0,Dem,Dem,0.0
2013,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2014,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2015,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2016,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2017,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2018,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2019,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2020,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2021,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2022,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2023,662000,riverside,1.0,1.0,1.0,Dem,Dem,0.0
2013,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2014,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2015,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2016,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2017,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2018,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2019,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2020,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2021,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2022,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2023,664000,sacramento,1.0,1.0,1.0,Dem,Dem,0.0
2013,664224,salinas,1.0,1.0,1.0,Dem,Dem,0.0
2017,664224,salinas,1.0,1.0,1.0,Dem,Dem,0.0
2022,664224,salinas,1.0,1.0,1.0,Dem,Dem,0.0
2013,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2014,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2015,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2016,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2017,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2018,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2019,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2020,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2021,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2022,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2023,665000,san bernardino,1.0,1.0,1.0,Dem,Dem,0.0
2013,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2014,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2015,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2016,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2017,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2018,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2019,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2020,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2021,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2022,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2023,666000,san diego,1.0,1.0,1.0,Dem,Dem,0.0
2013,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2014,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2015,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2016,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2017,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2018,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2019,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2020,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2021,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2022,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2023,667000,san francisco,1.0,1.0,1.0,Dem,Dem,0.0
2013,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2014,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2015,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2016,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2017,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2018,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2019,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2020,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2021,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2022,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2023,668000,san jose,1.0,1.0,1.0,Dem,Dem,0.0
2013,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2017,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2019,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2020,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2021,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2022,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2023,668084,san leandro,1.0,1.0,1.0,Dem,Dem,0.0
2013,668196,san marcos,1.0,1.0,1.0,Dem,Dem,0.0
2017,668196,san marcos,1.0,1.0,1.0,Dem,Dem,0.0
2022,668196,san marcos,1.0,1.0,1.0,Dem,Dem,0.0
2013,668364,san rafael,1.0,1.0,1.0,Dem,Dem,0.0
2017,668364,san rafael,1.0,1.0,1.0,Dem,Dem,0.0
2022,668364,san rafael,1.0,1.0,1.0,Dem,Dem,0.0
2013,668378,san ramon,1.0,1.0,1.0,Dem,Dem,0.0
2017,668378,san ramon,1.0,1.0,1.0,Dem,Dem,0.0
2022,668378,san ramon,1.0,1.0,1.0,Dem,Dem,0.0
2013,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2014,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2015,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2016,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2017,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2018,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2019,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2020,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2021,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2022,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2023,669000,santa ana,1.0,1.0,1.0,Dem,Dem,0.0
2013,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2014,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2015,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2016,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2017,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2018,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2019,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2020,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2021,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2022,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2023,669070,santa barbara,1.0,1.0,1.0,Dem,Dem,0.0
2013,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2014,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2015,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2016,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2017,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2018,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2019,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2020,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2021,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2022,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2023,669084,santa clara,1.0,1.0,1.0,Dem,Dem,0.0
2013,669196,santa maria,1.0,1.0,1.0,Dem,Dem,0.0
2017,669196,santa maria,1.0,1.0,1.0,Dem,Dem,0.0
