fips,geo_name,state_abb,year,mayor_name,mayor_pid,prob_democrat,prob_republican,election_year,election_type,source,mayor_pid_raw
5168000,roanoke,VA,2010,david bowers,D,0.7,0.3,2008.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2011,david bowers,D,0.7,0.3,2008.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2012,david bowers,D,0.7,0.3,2008.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2013,david bowers,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2014,david bowers,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2015,david bowers,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2016,david bowers,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2017,sherman lea,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
5168000,roanoke,VA,2018,sherman lea,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
5168000,roanoke,VA,2019,sherman lea,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
5168000,roanoke,VA,2020,sherman lea,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
5168000,roanoke,VA,2021,sherman lea,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2022,sherman lea,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2023,sherman lea,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2024,sherman lea,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
5168000,roanoke,VA,2025,joseph leslie cobb,D,1.0,0.0,2024.0,elected,additional_candidates,D
5176432,suffolk,VA,2010,linda t. johnson,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2011,linda t. johnson,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2012,linda t. johnson,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2013,linda tatum johnson,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2014,linda tatum johnson,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2015,linda tatum johnson,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2016,linda tatum johnson,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2017,linda tatum johnson,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2018,linda tatum johnson,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2019,linda tatum johnson,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2020,linda tatum johnson,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
5176432,suffolk,VA,2021,michael d. duman,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5176432,suffolk,VA,2022,michael d. duman,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5176432,suffolk,VA,2023,michael d. duman,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5176432,suffolk,VA,2024,michael d. duman,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5176432,suffolk,VA,2025,mike duman,R,0.6,0.4,2024.0,elected,additional_candidates,R
5182000,virginia beach,VA,2010,will sessoms,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2011,will sessoms,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2012,will sessoms,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2013,will sessoms,R,0.0,1.0,2012.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2014,will sessoms,R,0.0,1.0,2012.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2015,will sessoms,R,0.0,1.0,2012.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2016,will sessoms,R,0.0,1.0,2012.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2017,will sessoms,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2018,will sessoms,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2019,robert 'bobby' dyer,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2020,robert 'bobby' dyer,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2021,robert 'bobby' dyer,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2022,robert 'bobby' dyer,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2023,robert 'bobby' dyer,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2024,robert 'bobby' dyer,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
5182000,virginia beach,VA,2025,bob dyer,R,0.38,0.62,2024.0,elected,additional_candidates,R
5303180,auburn,WA,2010,peter lewis,R,0.0,1.0,2008.0,elected,candidates_master,R
5303180,auburn,WA,2011,peter lewis,R,0.0,1.0,2008.0,elected,candidates_master,R
5303180,auburn,WA,2012,peter lewis,R,0.0,1.0,2008.0,elected,candidates_master,R
5303180,auburn,WA,2013,peter lewis,R,0.0,1.0,2008.0,elected,candidates_master,R
5303180,auburn,WA,2014,nancy backus,D,1.0,0.0,2013.0,elected,candidates_master,D
5303180,auburn,WA,2015,nancy backus,D,1.0,0.0,2013.0,elected,candidates_master,D
5303180,auburn,WA,2016,nancy backus,D,1.0,0.0,2013.0,elected,candidates_master,D
5303180,auburn,WA,2017,nancy backus,D,1.0,0.0,2013.0,elected,candidates_master,D
5303180,auburn,WA,2018,nancy backus,D,1.0,0.0,2017.0,elected,candidates_master,D
5303180,auburn,WA,2019,nancy backus,D,1.0,0.0,2017.0,elected,candidates_master,D
5303180,auburn,WA,2020,nancy backus,D,1.0,0.0,2017.0,elected,candidates_master,D
5303180,auburn,WA,2021,nancy backus,D,1.0,0.0,2017.0,elected,candidates_master,D
5303180,auburn,WA,2022,nancy backus,D,1.0,0.0,2021.0,elected,candidates_master,D
5303180,auburn,WA,2023,nancy backus,D,1.0,0.0,2021.0,elected,candidates_master,D
5303180,auburn,WA,2024,nancy backus,D,1.0,0.0,2021.0,elected,candidates_master,D
5303180,auburn,WA,2025,nancy backus,D,1.0,0.0,2021.0,elected,candidates_master,D
5305210,bellevue,WA,2010,grant degginger,R,0.0,1.0,2008.0,appointed,additional_candidates,R
5305210,bellevue,WA,2011,don davidson,R,0.0,1.0,2010.0,appointed,additional_candidates,R
5305210,bellevue,WA,2012,don davidson,R,0.0,1.0,2010.0,appointed,additional_candidates,R
5305210,bellevue,WA,2013,conrad lee,R,0.0,1.0,2012.0,appointed,additional_candidates,R
5305210,bellevue,WA,2014,conrad lee,R,0.0,1.0,2012.0,appointed,additional_candidates,R
5305210,bellevue,WA,2015,claudia balducci,D,1.0,0.0,2014.0,appointed,additional_candidates,D
5305210,bellevue,WA,2016,claudia balducci,D,1.0,0.0,2014.0,appointed,additional_candidates,D
5305210,bellevue,WA,2017,john stokes,R,0.0,1.0,2016.0,appointed,additional_candidates,R
5305210,bellevue,WA,2018,john stokes,R,0.0,1.0,2016.0,appointed,additional_candidates,R
5305210,bellevue,WA,2019,john chelminiak,R,0.0,1.0,2018.0,appointed,harvard_dataverse,R
5305210,bellevue,WA,2020,john chelminiak,R,0.0,1.0,2018.0,appointed,harvard_dataverse,R
5305210,bellevue,WA,2021,lynne robinson,D,0.96,0.04,2020.0,appointed,harvard_dataverse,D
5305210,bellevue,WA,2022,lynne robinson,D,0.96,0.04,2020.0,appointed,harvard_dataverse,D
5305210,bellevue,WA,2023,lynne robinson,D,1.0,0.0,2022.0,appointed,candidates_master,D
5305210,bellevue,WA,2024,lynne robinson,D,1.0,0.0,2022.0,appointed,candidates_master,D
5305210,bellevue,WA,2025,lynne robinson,D,1.0,0.0,2024.0,appointed,candidates_master,D
5305280,bellingham,WA,2010,daniel pike,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2011,daniel pike,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2012,daniel pike,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2013,daniel pike,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2014,daniel pike,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2015,daniel pike,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2016,kelli linville,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
5305280,bellingham,WA,2017,kelli linville,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
5305280,bellingham,WA,2018,kelli linville,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
5305280,bellingham,WA,2019,kelli linville,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
5305280,bellingham,WA,2020,seth fleetwood,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2021,seth fleetwood,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2022,seth fleetwood,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2023,seth fleetwood,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
5305280,bellingham,WA,2024,kim lund,D,1.0,0.0,2023.0,elected,additional_candidates,D
5305280,bellingham,WA,2025,kim lund,D,1.0,0.0,2023.0,elected,additional_candidates,D
5322640,everett,WA,2010,ray stephanson,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
5322640,everett,WA,2011,ray stephanson,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
5322640,everett,WA,2012,ray stephanson,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
5322640,everett,WA,2013,ray stephanson,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
5322640,everett,WA,2014,ray stephanson,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
5322640,everett,WA,2015,ray stephanson,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
5322640,everett,WA,2016,ray stephanson,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
5322640,everett,WA,2017,ray stephanson,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
5322640,everett,WA,2018,cassie franklin,D,0.99,0.01,2017.0,elected,harvard_dataverse,D
5322640,everett,WA,2019,cassie franklin,D,0.99,0.01,2017.0,elected,harvard_dataverse,D
5322640,everett,WA,2020,cassie franklin,D,0.99,0.01,2017.0,elected,harvard_dataverse,D
5322640,everett,WA,2021,cassie franklin,D,0.99,0.01,2017.0,elected,harvard_dataverse,D
5322640,everett,WA,2022,cassie franklin,D,0.99,0.01,2021.0,elected,harvard_dataverse,D
5322640,everett,WA,2023,cassie franklin,D,0.99,0.01,2021.0,elected,harvard_dataverse,D
5322640,everett,WA,2024,cassie franklin,D,0.99,0.01,2021.0,elected,harvard_dataverse,D
5322640,everett,WA,2025,cassie franklin,D,0.99,0.01,2021.0,elected,harvard_dataverse,D
5323515,federal way,WA,2010,jack dovey,R,0.0,1.0,2008.0,appointed,harvard_dataverse,R
5323515,federal way,WA,2011,mahlon 'skip' priest,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
5323515,federal way,WA,2012,mahlon 'skip' priest,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
5323515,federal way,WA,2013,mahlon 'skip' priest,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
5323515,federal way,WA,2014,jim ferrell,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
5323515,federal way,WA,2015,jim ferrell,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
5323515,federal way,WA,2016,jim ferrell,D,1.0,0.0,2015.0,elected,candidates_master,D
5323515,federal way,WA,2017,jim ferrell,D,1.0,0.0,2015.0,elected,candidates_master,D
5323515,federal way,WA,2018,jim ferrell,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
5323515,federal way,WA,2019,jim ferrell,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
5323515,federal way,WA,2020,jim ferrell,D,1.0,0.0,2019.0,elected,candidates_master,D
5323515,federal way,WA,2021,jim ferrell,D,1.0,0.0,2019.0,elected,candidates_master,D
5323515,federal way,WA,2022,jim ferrell,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
5323515,federal way,WA,2023,jim ferrell,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
5323515,federal way,WA,2024,jim ferrell,D,1.0,0.0,2023.0,elected,candidates_master,D
5323515,federal way,WA,2025,jim ferrell,D,1.0,0.0,2023.0,elected,candidates_master,D
5335415,kent,WA,2010,suzette cooke,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
5335415,kent,WA,2011,suzette cooke,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
5335415,kent,WA,2012,suzette cooke,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
5335415,kent,WA,2013,suzette cooke,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
5335415,kent,WA,2014,suzette cooke,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
5335415,kent,WA,2015,suzette cooke,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
5335415,kent,WA,2016,suzette cooke,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
5335415,kent,WA,2017,suzette cooke,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
5335415,kent,WA,2018,dana ralph,D,0.93,0.07,2017.0,elected,harvard_dataverse,D
5335415,kent,WA,2019,dana ralph,D,0.93,0.07,2017.0,elected,harvard_dataverse,D
5335415,kent,WA,2020,dana ralph,D,0.93,0.07,2017.0,elected,harvard_dataverse,D
5335415,kent,WA,2021,dana ralph,D,0.93,0.07,2017.0,elected,harvard_dataverse,D
5335415,kent,WA,2022,dana ralph,D,0.93,0.07,2021.0,elected,harvard_dataverse,D
5335415,kent,WA,2023,dana ralph,D,0.93,0.07,2021.0,elected,harvard_dataverse,D
5335415,kent,WA,2024,dana ralph,D,0.93,0.07,2021.0,elected,harvard_dataverse,D
5335415,kent,WA,2025,dana ralph,D,0.93,0.07,2021.0,elected,harvard_dataverse,D
5351300,olympia,WA,2010,doug mah,D,0.92,0.08,2007.0,elected,harvard_dataverse,D
5351300,olympia,WA,2011,doug mah,D,0.92,0.08,2007.0,elected,harvard_dataverse,D
5351300,olympia,WA,2012,stephen buxbaum,D,0.98,0.02,2011.0,elected,harvard_dataverse,D
5351300,olympia,WA,2013,stephen buxbaum,D,0.98,0.02,2011.0,elected,harvard_dataverse,D
5351300,olympia,WA,2014,stephen buxbaum,D,0.98,0.02,2011.0,elected,harvard_dataverse,D
5351300,olympia,WA,2015,stephen buxbaum,D,0.98,0.02,2011.0,elected,harvard_dataverse,D
5351300,olympia,WA,2016,cheryl selby,D,0.98,0.02,2015.0,elected,harvard_dataverse,D
5351300,olympia,WA,2017,cheryl selby,D,0.98,0.02,2015.0,elected,harvard_dataverse,D
5351300,olympia,WA,2018,cheryl selby,D,0.98,0.02,2015.0,elected,harvard_dataverse,D
5351300,olympia,WA,2019,cheryl selby,D,0.98,0.02,2015.0,elected,harvard_dataverse,D
5351300,olympia,WA,2020,cheryl selby,D,0.98,0.02,2019.0,elected,harvard_dataverse,D
5351300,olympia,WA,2021,cheryl selby,D,0.98,0.02,2019.0,elected,harvard_dataverse,D
5351300,olympia,WA,2022,cheryl selby,D,0.98,0.02,2019.0,elected,harvard_dataverse,D
5351300,olympia,WA,2023,cheryl selby,D,0.98,0.02,2019.0,elected,harvard_dataverse,D
5351300,olympia,WA,2024,dontae payne,D,0.78,0.22,2023.0,elected,additional_candidates,D
5351300,olympia,WA,2025,dontae payne,D,0.78,0.22,2023.0,elected,additional_candidates,D
5357535,redmond,WA,2010,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2011,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2012,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2013,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2014,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2015,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2016,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2017,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2018,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2019,rosemarie ives,D,1.0,0.0,2003.0,elected,candidates_master,D
5357535,redmond,WA,2020,angela birney,D,0.81,0.19,2019.0,elected,harvard_dataverse,D
5357535,redmond,WA,2021,angela birney,D,0.81,0.19,2019.0,elected,harvard_dataverse,D
5357535,redmond,WA,2022,angela birney,D,0.81,0.19,2019.0,elected,harvard_dataverse,D
5357535,redmond,WA,2023,angela birney,D,0.81,0.19,2019.0,elected,harvard_dataverse,D
5357535,redmond,WA,2024,angela birney,D,0.81,0.19,2023.0,elected,additional_candidates,D
5357535,redmond,WA,2025,angela birney,D,0.81,0.19,2023.0,elected,additional_candidates,D
5357745,renton,WA,2010,kathy keolker-wheeler,D,1.0,0.0,2007.0,elected,candidates_master,D
