CUSIP,Issuer_Name,Issue_Date,primary_prospectus,bloomberg_self_reported_green,bloomberg_industry,federally_compelled,state_compelled_substantive,state_legal_compelled,voter_compelled,n_state_compulsion_hits,kw_calgreen,kw_title_24,kw_energy_code,kw_leed_required,kw_energy_star,kw_ashrae,kw_sb_32,kw_ab_32,kw_cap_and_trade,kw_state_ghg_target,kw_rps,kw_renewable_mandate,kw_clean_energy_mandate,kw_executive_order,kw_state_statute,kw_state_law_required,kw_voter_approved,kw_measure_prop,kw_rate_covenant,kw_seismic_retrofit,kw_unsafe_building,kw_required_by_law,kw_statutory_mandate
53945CGH7,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
79765R2M0,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,Yes,Water/Sewer,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,93,28,0,0,0,0
544552ZY1,Port of Los Angeles,2016-10-13,ES821894-ES644906-ES1040084,Yes,Ports/Marina,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,9,0,0,0,0
53945CGL8,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CGN4,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CFW5,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
79765RN88,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,Yes,Water/Sewer,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,64,16,0,0,0,0
79765RR35,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-13,P11837901-P11408439-P11850619,Yes,Water/Sewer,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,93,28,0,0,0,0
051595BD7,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
736754PA4,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,No,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
79765RQ36,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,Yes,Water/Sewer,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,64,16,0,0,0,0
79765RR43,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-13,P11837901-P11408439-P11850619,Yes,Water/Sewer,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,93,28,0,0,0,0
071474DG2,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
051595BH8,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
24916PFV4,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
24916PFZ5,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
736754NY4,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
53945CGP9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CHF0,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CHK9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
79765RP29,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,Yes,Water/Sewer,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,64,16,0,0,0,0
79765R2N8,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,Yes,Water/Sewer,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,93,28,0,0,0,0
79772EBK4,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,EP1028838-ES833343-ES1234413,Yes,Mello-Roos,0,1,0,1,179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,11,164,0,0,0,0,0
79765RT33,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-13,ER1108407-ER866317-ER1267002,Yes,Water/Sewer,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,87,22,0,0,0,0
17132ECE2,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
051595AZ9,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BA3,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BJ4,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AV8,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AX4,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BF2,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BG0,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AS5,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AU0,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BC9,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BM7,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
243127VW4,City of Decatur IL,2016-11-09,ER993766-ER777992-ER1179255,Yes,General Obligation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24916PGA9,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
243127VV6,City of Decatur IL,2016-11-09,ER993766-ER777992-ER1179255,Yes,General Obligation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736754PH9,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754PG1,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
53945CGJ3,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CGM6,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CGT1,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CGR5,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CFY1,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
53945CGS3,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,Yes,Water/Sewer,0,1,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44,6,0,0,0,0
79765R2F5,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,Yes,Water/Sewer,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,89,23,0,0,0,0
79765R2H1,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,Yes,Water/Sewer,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,89,23,0,0,0,0
79765R2L2,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,Yes,Water/Sewer,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,89,23,0,0,0,0
79765RP52,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,Yes,Water/Sewer,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,64,16,0,0,0,0
79765RP94,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,Yes,Water/Sewer,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,64,16,0,0,0,0
17132EBF0,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBH6,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBT0,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBU7,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBV5,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBW3,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBX1,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBY9,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBE3,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
17132EBG8,Chula Vista Municipal Financing Authority,2017-12-21,ER1112007-ER869797-ER1270532,--,Appropriation,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,89,0,0,0,0,0
736740PX3,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736740PY1,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736740QB0,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736754NR9,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754NW8,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736740QD6,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736740QA2,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736740QC8,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
736740QE4,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
630337AL7,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
630337AE3,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
736754NU2,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754NQ1,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754NT5,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754NV0,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736754NX6,City of Portland OR Water System Revenue,2016-12-15,EP972015-EP753901-EP1155503,--,Water/Sewer,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0
736740PZ8,City of Portland OR,2016-11-29,ES992715-ES777205-ES1178513,Yes,General Obligation,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,0,0,1,0
630337AG8,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
630337AJ2,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
630337AK9,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
071474CN8,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CT5,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CP3,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CR9,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CS7,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CQ1,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CM0,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
071474CU2,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,ER1000524-ER782761-ER1183971,--,Water/Sewer,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0
630337AF0,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
630337AH6,City of Napa CA Solid Waste Revenue,2016-10-20,EP954217-EP740267-EP1141856,Yes,Solid Waste,0,1,0,1,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0
395468LD1,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,ER1074674-ER841832-ER1242654,Yes,Water/Sewer,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,13,0,0,2,0
243127VD6,City of Decatur IL,2016-11-09,ER993766-ER777992-ER1179255,Yes,General Obligation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243127VE4,City of Decatur IL,2016-11-09,P21570039-P21212802-P21633963,Yes,General Obligation,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
243127VC8,City of Decatur IL,2016-11-09,ER993766-ER777992-ER1179255,Yes,General Obligation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
051595AL0,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AM8,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AN6,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AP1,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595AQ9,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BB1,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
051595BE5,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,Yes,Water/Sewer,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,1,0
793071QU8,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071QZ7,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071RA1,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071PP0,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
793071PR6,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
793071PU9,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
793071QV6,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071QW4,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071QY0,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
793071RB9,City of St Paul MN Sewer Revenue,2017-04-06,EP985874-EP764592-EP1166360,Yes,Water/Sewer,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
24916PFQ5,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
24916PFS1,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
24916PFU6,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
793071PM7,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
793071PN5,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
793071PQ8,City of St Paul MN Sewer Revenue,2016-04-14,ES778368-ES612030-ES1007776,Yes,Water/Sewer,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
