CUSIP,Issuer_Name,Issue_Date,Self_reported_Green,Amt_Issued,State,n_prospectuses,match_kind,prospectus_files
24916PFV4,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2885000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
24916PFZ5,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,970000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
4386706G1,City & County of Honolulu HI,2016-10-26,Yes,10015000.0,HI,0,,
736754NY4,City of Portland OR Water System Revenue,2016-12-15,--,5945000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
53945CGP9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,7985000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CHF0,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,5575000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CHK9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,50725000.0,CA,1,full,EP996982-EP772996-EP1174766
79768HCW6,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,10495000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79768HCN6,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,7035000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79765RP29,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,Yes,6850000.0,CA,1,prefix+suffix,ES997086-ES780844-ES1182154
79765R2N8,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,Yes,2430000.0,CA,2,prefix+suffix,ES1078538-ES842358-ES1243371;P11837901-P11408439-P11850619
79772EBK4,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,Yes,104585000.0,CA,1,full,EP1028838-ES833343-ES1234413
79765RT33,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-13,Yes,20990000.0,CA,1,full,ER1108407-ER866317-ER1267002
17132ECE2,Chula Vista Municipal Financing Authority,2017-12-21,--,1740000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
051595AZ9,City of Aurora CO Water Revenue,2016-08-16,Yes,17160000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BA3,City of Aurora CO Water Revenue,2016-08-16,Yes,18020000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BJ4,City of Aurora CO Water Revenue,2016-08-16,Yes,8015000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AV8,City of Aurora CO Water Revenue,2016-08-16,Yes,14600000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AX4,City of Aurora CO Water Revenue,2016-08-16,Yes,15565000.0,CO,2,full;prefix+split_suffix,EP942755-EP731498-EP1133209;P11525769-P11178196-P11594549
051595BF2,City of Aurora CO Water Revenue,2016-08-16,Yes,12615000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BG0,City of Aurora CO Water Revenue,2016-08-16,Yes,13905000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AS5,City of Aurora CO Water Revenue,2016-08-16,Yes,4000000.0,CO,2,full;prefix+split_suffix,EP942755-EP731498-EP1133209;P11525769-P11178196-P11594549
051595AU0,City of Aurora CO Water Revenue,2016-08-16,Yes,13245000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BC9,City of Aurora CO Water Revenue,2016-08-16,Yes,51190000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BM7,City of Aurora CO Water Revenue,2016-08-16,Yes,8835000.0,CO,1,full,EP942755-EP731498-EP1133209
243127VW4,City of Decatur IL,2016-11-09,Yes,1595000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
24916PGA9,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,48575000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
243127VV6,City of Decatur IL,2016-11-09,Yes,1520000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
736754PH9,City of Portland OR Water System Revenue,2016-12-15,--,8625000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
4386705Z0,City & County of Honolulu HI,2016-10-26,Yes,8075000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386706B2,City & County of Honolulu HI,2016-10-26,Yes,8570000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386706E6,City & County of Honolulu HI,2016-10-26,Yes,9400000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386706A4,City & County of Honolulu HI,2016-10-26,Yes,8315000.0,HI,0,,
4386706C0,City & County of Honolulu HI,2016-10-26,Yes,8835000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
438687CY9,City & County of Honolulu HI,2017-09-14,Yes,725000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
438687DC6,City & County of Honolulu HI,2017-09-14,Yes,825000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
438687CZ6,City & County of Honolulu HI,2017-09-14,Yes,745000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
736754PG1,City of Portland OR Water System Revenue,2016-12-15,--,8290000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
53945CGJ3,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,16955000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGM6,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,7240000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGT1,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,62445000.0,CA,1,full,EP996982-EP772996-EP1174766
53945CGR5,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,8805000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CFY1,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4725000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGS3,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,50055000.0,CA,2,full;prefix+split_suffix,EP996982-EP772996-EP1174766;P11591429-P11228081-P11650034
79768HCZ9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,11890000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79765R2F5,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,Yes,21540000.0,CA,1,prefix+suffix,ES1078538-ES842358-ES1243371
79765R2H1,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,Yes,23740000.0,CA,1,prefix+suffix,ES1078538-ES842358-ES1243371
79768HCK2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,6055000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79768HCM8,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,6690000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79768HCU0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,Yes,9495000.0,CA,1,prefix+suffix,ES786506-ES618502-ES1014137
79765R2L2,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,Yes,8040000.0,CA,1,prefix+suffix,ES1078538-ES842358-ES1243371
79765RP52,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,Yes,7565000.0,CA,1,prefix+suffix,ES997086-ES780844-ES1182154
79765RP94,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,Yes,8760000.0,CA,1,prefix+suffix,ES997086-ES780844-ES1182154
17132EBF0,Chula Vista Municipal Financing Authority,2017-12-21,--,50000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBH6,Chula Vista Municipal Financing Authority,2017-12-21,--,105000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBT0,Chula Vista Municipal Financing Authority,2017-12-21,--,105000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBU7,Chula Vista Municipal Financing Authority,2017-12-21,--,105000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBV5,Chula Vista Municipal Financing Authority,2017-12-21,--,105000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBW3,Chula Vista Municipal Financing Authority,2017-12-21,--,110000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBX1,Chula Vista Municipal Financing Authority,2017-12-21,--,110000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBY9,Chula Vista Municipal Financing Authority,2017-12-21,--,110000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBE3,Chula Vista Municipal Financing Authority,2017-12-21,--,40000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
17132EBG8,Chula Vista Municipal Financing Authority,2017-12-21,--,65000.0,CA,1,prefix+suffix,ER1112007-ER869797-ER1270532
736740PX3,City of Portland OR,2016-11-29,Yes,1760000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736740PY1,City of Portland OR,2016-11-29,Yes,1310000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736740QB0,City of Portland OR,2016-11-29,Yes,1520000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736754NR9,City of Portland OR Water System Revenue,2016-12-15,--,9305000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736754NW8,City of Portland OR Water System Revenue,2016-12-15,--,5390000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736740QD6,City of Portland OR,2016-11-29,Yes,1675000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736740QA2,City of Portland OR,2016-11-29,Yes,1445000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736740QC8,City of Portland OR,2016-11-29,Yes,1595000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
736740QE4,City of Portland OR,2016-11-29,Yes,1755000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
186423AA7,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,550000.0,OH,1,full,ES781071-ES614229-ES1009918
630337AL7,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,595000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
186423AH2,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,730000.0,OH,1,full,ES781071-ES614229-ES1009918
630337AE3,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,545000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
186423AB5,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,570000.0,OH,1,full,ES781071-ES614229-ES1009918
186423AG4,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,695000.0,OH,1,full,ES781071-ES614229-ES1009918
736754N57,City of Portland OR Water System Revenue,2016-12-15,--,10895000.0,OR,0,,
736754NU2,City of Portland OR Water System Revenue,2016-12-15,--,12015000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736754NQ1,City of Portland OR Water System Revenue,2016-12-15,--,2375000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736754NT5,City of Portland OR Water System Revenue,2016-12-15,--,11435000.0,OR,2,prefix+split_suffix;prefix+suffix,EP972015-EP753901-EP1155503;P21565303-P21209256-P21630047
736754NV0,City of Portland OR Water System Revenue,2016-12-15,--,5135000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736754NX6,City of Portland OR Water System Revenue,2016-12-15,--,5665000.0,OR,1,prefix+suffix,EP972015-EP753901-EP1155503
736740PZ8,City of Portland OR,2016-11-29,Yes,1375000.0,OR,1,prefix+suffix,ES992715-ES777205-ES1178513
186423AC3,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,590000.0,OH,1,full,ES781071-ES614229-ES1009918
186423AD1,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,610000.0,OH,2,full;prefix+split_suffix,ES781071-ES614229-ES1009918;P21832967-P11362993-P21846817
186423AF6,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,660000.0,OH,1,full,ES781071-ES614229-ES1009918
630337AG8,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,555000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
630337AJ2,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,570000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
630337AK9,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,585000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
071474CN8,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CT5,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CP3,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CR9,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CS7,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CQ1,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CM0,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,465000.0,MI,1,full,ER1000524-ER782761-ER1183971
071474CU2,City of Battle Creek MI Water & Wastewater System Revenue,2016-12-28,--,430000.0,MI,1,full,ER1000524-ER782761-ER1183971
186423AE9,City of Cleveland OH Water Pollution Control,2016-04-14,Yes,635000.0,OH,1,full,ES781071-ES614229-ES1009918
630337AF0,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,550000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
630337AH6,City of Napa CA Solid Waste Revenue,2016-10-20,Yes,565000.0,CA,1,prefix+suffix,EP954217-EP740267-EP1141856
4386705S6,City & County of Honolulu HI,2016-10-26,Yes,6930000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
438687CT0,City & County of Honolulu HI,2017-09-14,Yes,625000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
438687CP8,City & County of Honolulu HI,2017-09-14,Yes,580000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
438687CR4,City & County of Honolulu HI,2017-09-14,Yes,600000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
4386705W7,City & County of Honolulu HI,2016-10-26,Yes,7495000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386705Q0,City & County of Honolulu HI,2016-10-26,Yes,6755000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386705V9,City & County of Honolulu HI,2016-10-26,Yes,7325000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
438687CQ6,City & County of Honolulu HI,2017-09-14,Yes,590000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
4386705P2,City & County of Honolulu HI,2016-10-26,Yes,6690000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386705T4,City & County of Honolulu HI,2016-10-26,Yes,7045000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
438687CS2,City & County of Honolulu HI,2017-09-14,Yes,610000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
4386705U1,City & County of Honolulu HI,2016-10-26,Yes,7175000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
4386705R8,City & County of Honolulu HI,2016-10-26,Yes,6835000.0,HI,1,prefix+suffix,EP955560-EP741280-EP1142849
438687CN3,City & County of Honolulu HI,2017-09-14,Yes,260000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
438687CU7,City & County of Honolulu HI,2017-09-14,Yes,645000.0,HI,1,prefix+suffix,ES1040822-ES813624-ES1215008
395468LD1,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,1885000.0,NC,1,full,ER1074674-ER841832-ER1242654
243127VD6,City of Decatur IL,2016-11-09,Yes,765000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
243127VE4,City of Decatur IL,2016-11-09,Yes,785000.0,IL,2,prefix+split_suffix;prefix+suffix,ER993766-ER777992-ER1179255;P21570039-P21212802-P21633963
243127VC8,City of Decatur IL,2016-11-09,Yes,235000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
051595AL0,City of Aurora CO Water Revenue,2016-08-16,Yes,2350000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AM8,City of Aurora CO Water Revenue,2016-08-16,Yes,4855000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AN6,City of Aurora CO Water Revenue,2016-08-16,Yes,7565000.0,CO,2,full;prefix+split_suffix,EP942755-EP731498-EP1133209;P11525769-P11178196-P11594549
051595AP1,City of Aurora CO Water Revenue,2016-08-16,Yes,10410000.0,CO,1,full,EP942755-EP731498-EP1133209
051595AQ9,City of Aurora CO Water Revenue,2016-08-16,Yes,1625000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BB1,City of Aurora CO Water Revenue,2016-08-16,Yes,45000000.0,CO,1,full,EP942755-EP731498-EP1133209
051595BE5,City of Aurora CO Water Revenue,2016-08-16,Yes,9305000.0,CO,1,full,EP942755-EP731498-EP1133209
793071QU8,City of St Paul MN Sewer Revenue,2017-04-06,Yes,385000.0,MN,1,full,EP985874-EP764592-EP1166360
793071QZ7,City of St Paul MN Sewer Revenue,2017-04-06,Yes,345000.0,MN,1,full,EP985874-EP764592-EP1166360
793071RA1,City of St Paul MN Sewer Revenue,2017-04-06,Yes,350000.0,MN,1,full,EP985874-EP764592-EP1166360
793071PP0,City of St Paul MN Sewer Revenue,2016-04-14,Yes,305000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PR6,City of St Paul MN Sewer Revenue,2016-04-14,Yes,335000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PU9,City of St Paul MN Sewer Revenue,2016-04-14,Yes,390000.0,MN,1,full,ES778368-ES612030-ES1007776
793071QV6,City of St Paul MN Sewer Revenue,2017-04-06,Yes,320000.0,MN,1,full,EP985874-EP764592-EP1166360
793071QW4,City of St Paul MN Sewer Revenue,2017-04-06,Yes,325000.0,MN,1,full,EP985874-EP764592-EP1166360
793071QY0,City of St Paul MN Sewer Revenue,2017-04-06,Yes,340000.0,MN,1,full,EP985874-EP764592-EP1166360
793071RB9,City of St Paul MN Sewer Revenue,2017-04-06,Yes,360000.0,MN,1,full,EP985874-EP764592-EP1166360
24916PFQ5,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2285000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
24916PFS1,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2515000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
24916PFU6,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2750000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
793071PM7,City of St Paul MN Sewer Revenue,2016-04-14,Yes,275000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PN5,City of St Paul MN Sewer Revenue,2016-04-14,Yes,290000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PQ8,City of St Paul MN Sewer Revenue,2016-04-14,Yes,320000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PS4,City of St Paul MN Sewer Revenue,2016-04-14,Yes,355000.0,MN,1,full,ES778368-ES612030-ES1007776
793071PT2,City of St Paul MN Sewer Revenue,2016-04-14,Yes,370000.0,MN,1,full,ES778368-ES612030-ES1007776
793071QX2,City of St Paul MN Sewer Revenue,2017-04-06,Yes,330000.0,MN,1,full,EP985874-EP764592-EP1166360
24916PFR3,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2395000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
24916PFT9,Board of Water Commissioners City & County of Denver/The,2017-05-23,Yes,2615000.0,CO,1,prefix+suffix,EP998065-EP773774-EP1175532
243127VG9,City of Decatur IL,2016-11-09,Yes,850000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
243127VJ3,City of Decatur IL,2016-11-09,Yes,935000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
243127VK0,City of Decatur IL,2016-11-09,Yes,985000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
243127VF1,City of Decatur IL,2016-11-09,Yes,815000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
243127VH7,City of Decatur IL,2016-11-09,Yes,890000.0,IL,1,prefix+suffix,ER993766-ER777992-ER1179255
53945CFS4,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,8920000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGV6,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,960000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGW4,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4460000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGZ7,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4250000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGX2,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4545000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGY0,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,790000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CFQ8,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,3910000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CHA1,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4780000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CFR6,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,4140000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
53945CGU8,City of Los Angeles CA Wastewater System Revenue,2017-05-24,Yes,865000.0,CA,1,prefix+suffix,EP996982-EP772996-EP1174766
395468LE9,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,1975000.0,NC,1,full,ER1074674-ER841832-ER1242654
395468LA7,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,1650000.0,NC,1,full,ER1074674-ER841832-ER1242654
395468LB5,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,1725000.0,NC,1,full,ER1074674-ER841832-ER1242654
395468LC3,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,1800000.0,NC,1,full,ER1074674-ER841832-ER1242654
395468LF6,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,Yes,2075000.0,NC,1,full,ER1074674-ER841832-ER1242654
79772EAX7,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,Yes,1805000.0,CA,3,prefix+split_suffix;prefix+suffix,EP1028838-ES833343-ES1234413;P21502980-P21162007-P21576850;SS1381600-SS1075701-SS1483050
79772EAU3,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,Yes,1240000.0,CA,1,prefix+suffix,EP1028838-ES833343-ES1234413
79772EAY5,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,Yes,2005000.0,CA,1,prefix+suffix,EP1028838-ES833343-ES1234413
