CUSIP,Issuer_Name,Issue_Date,primary_prospectus,n_prospectus_matches,match_kind,prospectus_total_words,green_section_chars,n_green_keywords,green_keyword_density_per_1k,n_frameworks_cited,frameworks_cited,has_SPO,spo_verifiers,bloomberg_self_reported_green,bloomberg_esg_assurance,bloomberg_esg_framework,bloomberg_project_category,bloomberg_industry,city_fips7,State
849103AH9,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AE6,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AB2,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AL0,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AR7,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AU0,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AP1,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AQ9,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AV8,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AN6,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AS5,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AT3,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
849103AM8,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,1,full,130064,0,158,1.215,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,5367000.0,WA
52908EXY4,Lexington-Fayette Urban County Government,2014-12-16,EP840034-EP649831-EP1051429,1,full,90380,0,101,1.118,0,,0,,No,No,No,Energy Efficiency,General Obligation,2146027.0,KY
87354VAB6,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAD2,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAG5,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAH3,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAF7,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAA8,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAC4,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAE0,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
87354VAJ9,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,1,full,77202,0,88,1.14,0,,0,,Yes,No,No,Circular Economy,Solid Waste,5370000.0,WA
167505QS8,Chicago Board of Education,2015-04-29,ER866541-ER677151-ER1078929,1,full,165404,0,32,0.193,0,,0,,Yes,No,No,Green Buildings,School District,1714000.0,IL
793071PD7,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PH8,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PJ4,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PL9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PC9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PB1,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PE5,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PG0,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PK1,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NU1,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,4,full;prefix+suffix,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NY3,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PA3,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NS6,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,10,full;prefix+split_suffix;prefix+suffix,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NV9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NX5,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NZ0,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NW7,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071NT4,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,11,full;prefix+split_suffix;prefix+suffix,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071PF2,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,1,full,87052,1515,39,0.448,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
79771KAN6,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,2,prefix+split_suffix;prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Municipal Utility,667000.0,CA
79771KAD8,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Municipal Utility,667000.0,CA
79771KAF3,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Municipal Utility,667000.0,CA
79771KAE6,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Municipal Utility,667000.0,CA
79771KAB2,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Municipal Utility,667000.0,CA
79771KAC0,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAG1,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAJ5,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAK2,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAA4,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAH9,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAM8,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
79771KAL0,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,1,prefix+suffix,262297,8000,283,1.079,0,,0,,Yes,No,No,Renewable Energy,Municipal Utility,667000.0,CA
53945CCR9,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCK4,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCJ7,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCN8,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCM0,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCP3,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCG3,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCF5,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCL2,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCH1,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,5,full;prefix+split_suffix,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CCQ1,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,1,full,106617,0,105,0.985,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
044074DU3,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DV1,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DX7,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DZ2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DJ8,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DK5,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DM1,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DP4,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DH2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DL3,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DN9,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DQ2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DR0,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DS8,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DT6,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DY5,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
044074DW9,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,1,full,70338,1129,57,0.81,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,3702140.0,NC
53945CCZ1,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDD9,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDA5,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDB3,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDF4,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDG2,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDC1,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDE7,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,prefix+suffix,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
53945CDH0,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,1,full,120649,0,106,0.879,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,644000.0,CA
172217VH1,City of Cincinnati OH,2015-08-20,EA740986-EA580655-EA976659,1,full,185534,0,90,0.485,0,,0,,No,No,No,Energy Efficiency,General Obligation,3915000.0,OH
254845LC2,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LL2,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,6,full;prefix+split_suffix,140095,8000,478,3.412,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LN8,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,2,full;prefix+suffix,140095,8000,478,3.412,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LR9,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,2,full;prefix+suffix,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LM0,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,2,full;prefix+suffix,140095,8000,478,3.412,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LP3,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LQ1,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LE8,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,5,full;prefix+split_suffix,140095,8000,478,3.412,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LF5,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LH1,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LD0,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LG3,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LJ7,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
254845LK4,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,1,full,112530,0,272,2.417,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
79765R2E8,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,1,prefix+suffix,164849,6547,306,1.856,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79765RP78,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,1,prefix+suffix,151786,5961,383,2.523,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,"Sustainable Water, Green Buildings",Water/Sewer,667000.0,CA
79772EBJ7,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,EP1028838-ES833343-ES1234413,1,full,107256,531,77,0.718,0,,0,,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Mello-Roos,667000.0,CA
79765R2J7,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,1,prefix+suffix,164849,6547,306,1.856,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HCT3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,P21519443-P21175017-P21591296,6,prefix+split_suffix;prefix+suffix,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,"Sustainable Water, Green Buildings",Water/Sewer,667000.0,CA
53945CFU9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,1,prefix+suffix,114905,0,119,1.036,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,644000.0,CA
542424VD5,City of Long Beach CA Harbor Revenue,2017-06-28,ER1064021-ER833314-ER1234218,1,full,89903,8000,147,1.635,1,ICMA Green Bond Principles,1,Sustainalytics;Green Bond Principles,Yes,Yes,Yes,Clean Transportation,Ports/Marina,643000.0,CA
79765R2K4,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,2,prefix+suffix,179295,8000,385,2.147,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
24916PGB7,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,1,prefix+suffix,70723,8000,148,2.093,0,,0,,Yes,No,No,"Sustainable Water, Green Buildings",Water/Sewer,820000.0,CO
051595AY2,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,2,full;prefix+split_suffix,114106,8000,79,0.692,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,804000.0,CO
79765RQ44,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,1,full,151786,5961,383,2.523,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,"Sustainable Water, Green Buildings",Water/Sewer,667000.0,CA
186423AW9,City of Cleveland OH Water Pollution Control,2016-04-14,ES781071-ES614229-ES1009918,1,full,91372,1665,143,1.565,0,,0,,Yes,No,No,Clean Transportation,Water/Sewer,3916000.0,OH
4386706F3,City & County of Honolulu HI,2016-10-26,EP955560-EP741280-EP1142849,1,prefix+suffix,50634,556,47,0.928,0,,0,,Yes,No,No,Renewable Energy,General Obligation,1517000.0,HI
79765R2R9,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,3,prefix+suffix,179295,8000,385,2.147,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79765R2P3,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,3,prefix+suffix,179295,8000,385,2.147,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,No,Yes,Sustainable Water,Water/Sewer,667000.0,CA
051595AW6,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,1,full,114106,8000,79,0.692,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,804000.0,CO
