CUSIP,Issuer_Name,Issue_Date,primary_prospectus,prospectus_total_words,bloomberg_industry,bloomberg_project_category,bloomberg_self_reported_green,n_compliance_keywords,compliance_density_per_1k,compelled_by_text,compelled_by_text_strict,kw_clean_water_act,kw_safe_drinking_water,kw_cercla,kw_npdes,kw_consent_decree,kw_epa_enforcement,kw_administrative_order,kw_ms4_permit,kw_compliance_schedule,kw_court_order,kw_regulatory_mandate,kw_tmdl,kw_violation,kw_enforcement_action
849103AU0,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AP1,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AQ9,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AV8,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AN6,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AS5,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AT3,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
849103AM8,City of Spokane WA Water & Wastewater Revenue,2014-12-02,EA665289-EA521356-EA917540,130064,Water/Sewer,Sustainable Water,Yes,9,0.069,0,0,3,1,0,2,0,0,0,0,0,0,2,1,0,0
52908EXY4,Lexington-Fayette Urban County Government,2014-12-16,EP840034-EP649831-EP1051429,90380,General Obligation,Energy Efficiency,No,22,0.243,1,0,2,0,0,0,17,0,0,0,0,1,2,0,0,0
87354VAB6,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAD2,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAG5,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAH3,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAF7,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAA8,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAC4,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAE0,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
87354VAJ9,City of Tacoma WA Solid Waste Utility Revenue,2015-03-18,EA696473-EA546297-EA942538,77202,Solid Waste,Circular Economy,Yes,15,0.194,1,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0
167505QS8,Chicago Board of Education,2015-04-29,ER866541-ER677151-ER1078929,165404,School District,Green Buildings,Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
793071PD7,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PH8,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PJ4,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PL9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PC9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PB1,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PE5,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PG0,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PK1,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NU1,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071NY3,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071PA3,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NS6,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071NV9,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NX5,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NZ0,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NW7,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071NT4,City of St Paul MN Sewer Revenue,2015-05-05,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071PF2,City of St Paul MN Sewer Revenue,2015-05-05,ER861983-ER673540-ER1075290,87052,Water/Sewer,Sustainable Water,Yes,10,0.115,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
79771KAN6,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,"Renewable Energy, Energy Efficiency",Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAD8,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,"Renewable Energy, Energy Efficiency",Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAF3,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,"Renewable Energy, Energy Efficiency",Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAE6,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,"Renewable Energy, Energy Efficiency",Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAB2,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,"Renewable Energy, Energy Efficiency",Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAC0,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAG1,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAJ5,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAK2,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAA4,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAH9,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAM8,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
79771KAL0,San Francisco City & County Public Utilities Commission Power Revenue,2015-05-20,ER881975-ER689101-ER1090744,262297,Municipal Utility,Renewable Energy,Yes,2,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53945CCR9,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCK4,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCJ7,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCN8,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCM0,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCP3,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCG3,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCF5,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCL2,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCH1,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
53945CCQ1,City of Los Angeles CA Wastewater System Revenue,2015-06-04,EA716992-EA562911-EA959013,106617,Water/Sewer,Sustainable Water,Yes,58,0.544,1,1,5,0,0,37,1,0,0,0,1,2,0,12,0,0
044074DU3,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DV1,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DX7,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DZ2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DJ8,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DK5,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DM1,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DP4,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DH2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DL3,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DN9,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DQ2,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DR0,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DS8,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DT6,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DY5,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
044074DW9,City of Asheville NC Water System Revenue,2015-06-11,EA714162-EA560759-EA956890,70338,Water/Sewer,Sustainable Water,Yes,3,0.043,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
53945CCZ1,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDD9,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDA5,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDB3,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDF4,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDG2,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDC1,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDE7,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
53945CDH0,City of Los Angeles CA Wastewater System Revenue,2015-06-30,ER890479-ER695548-ER1097054,120649,Water/Sewer,Sustainable Water,Yes,59,0.489,1,1,5,0,0,37,1,0,0,0,1,3,0,12,0,0
172217VH1,City of Cincinnati OH,2015-08-20,EA740986-EA580655-EA976659,185534,General Obligation,Energy Efficiency,No,8,0.043,1,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0
254845LC2,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LL2,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,140095,Water/Sewer,Sustainable Water,Yes,87,0.621,1,1,8,10,0,29,24,0,2,1,1,1,1,10,0,0
254845LN8,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,140095,Water/Sewer,Sustainable Water,Yes,87,0.621,1,1,8,10,0,29,24,0,2,1,1,1,1,10,0,0
254845LR9,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LM0,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,140095,Water/Sewer,Sustainable Water,Yes,87,0.621,1,1,8,10,0,29,24,0,2,1,1,1,1,10,0,0
254845LP3,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LQ1,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LE8,District of Columbia Water & Sewer Authority,2015-10-15,P21946866-P21486848-P21938256,140095,Water/Sewer,Sustainable Water,Yes,87,0.621,1,1,8,10,0,29,24,0,2,1,1,1,1,10,0,0
254845LF5,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LH1,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LD0,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LG3,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LJ7,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
254845LK4,District of Columbia Water & Sewer Authority,2015-10-15,ES732753-ES574207-ES970101,112530,Water/Sewer,Sustainable Water,Yes,57,0.507,1,1,7,9,0,22,14,0,2,0,1,1,1,0,0,0
79765R2E8,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,164849,Water/Sewer,Sustainable Water,Yes,21,0.127,0,0,5,2,0,7,0,0,0,0,0,2,3,0,0,2
79765RP78,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,151786,Water/Sewer,"Sustainable Water, Green Buildings",Yes,16,0.105,0,0,5,0,0,4,0,0,0,0,0,2,3,0,0,2
79772EBJ7,City & County of San Francisco CA Community Facilities District No 2014-1,2017-11-09,EP1028838-ES833343-ES1234413,107256,Mello-Roos,"Clean Transportation, Green Buildings",Yes,3,0.028,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
79765R2J7,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,164849,Water/Sewer,Sustainable Water,Yes,21,0.127,0,0,5,2,0,7,0,0,0,0,0,2,3,0,0,2
79768HCT3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2016-05-24,P21519443-P21175017-P21591296,159551,Water/Sewer,"Sustainable Water, Green Buildings",Yes,39,0.244,0,0,13,0,0,8,0,0,0,2,0,4,5,5,1,1
53945CFU9,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,114905,Water/Sewer,Sustainable Water,Yes,67,0.583,0,0,11,0,0,33,0,0,0,11,0,1,0,10,0,1
542424VD5,City of Long Beach CA Harbor Revenue,2017-06-28,ER1064021-ER833314-ER1234218,89903,Ports/Marina,Clean Transportation,Yes,10,0.111,0,0,1,0,0,1,0,0,0,0,0,2,0,5,0,1
79765R2K4,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,179295,Water/Sewer,Sustainable Water,Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
24916PGB7,Board of Water Commissioners City & County of Denver/The,2017-05-23,EP998065-EP773774-EP1175532,70723,Water/Sewer,"Sustainable Water, Green Buildings",Yes,4,0.057,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
051595AY2,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,114106,Water/Sewer,Sustainable Water,Yes,9,0.079,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0
79765RQ44,City of San Francisco CA Public Utilities Commission Water Revenue,2016-12-14,ES997086-ES780844-ES1182154,151786,Water/Sewer,"Sustainable Water, Green Buildings",Yes,16,0.105,0,0,5,0,0,4,0,0,0,0,0,2,3,0,0,2
186423AW9,City of Cleveland OH Water Pollution Control,2016-04-14,ES781071-ES614229-ES1009918,91372,Water/Sewer,Clean Transportation,Yes,42,0.46,1,1,0,0,0,19,1,0,0,16,0,6,0,0,0,0
4386706F3,City & County of Honolulu HI,2016-10-26,EP955560-EP741280-EP1142849,50634,General Obligation,Renewable Energy,Yes,20,0.395,1,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0
79765R2R9,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,179295,Water/Sewer,Sustainable Water,Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
79765R2P3,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,179295,Water/Sewer,Sustainable Water,Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
051595AW6,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,114106,Water/Sewer,Sustainable Water,Yes,9,0.079,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0
79765R2G3,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,ES1078538-ES842358-ES1243371,164849,Water/Sewer,Sustainable Water,Yes,21,0.127,0,0,5,2,0,7,0,0,0,0,0,2,3,0,0,2
53945CFT2,City of Los Angeles CA Wastewater System Revenue,2017-05-24,EP996982-EP772996-EP1174766,114905,Water/Sewer,Sustainable Water,Yes,67,0.583,0,0,11,0,0,33,0,0,0,11,0,1,0,10,0,1
79765R2Q1,City of San Francisco CA Public Utilities Commission Water Revenue,2017-12-28,P11837901-P11408439-P11850619,179295,Water/Sewer,Sustainable Water,Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
395468LM1,City of Greensboro NC Combined Water & Sewer System Revenue,2017-08-17,ER1074674-ER841832-ER1242654,108474,Water/Sewer,Sustainable Water,Yes,4,0.037,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
051595AR7,City of Aurora CO Water Revenue,2016-08-16,EP942755-EP731498-EP1133209,114106,Water/Sewer,Sustainable Water,Yes,9,0.079,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0
