year,fips7,city_name,state_abb,muni_aaa_yield,c40_member,mayors_climate_signatory,iclei_member,climate_commitment_score,state_rps_active,state_rps_target_pct,state_carbon_pricing,state_carbon_price,state_climate_plan
2023,4839148,killeen,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4841464,laredo,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4841464,laredo,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4841464,laredo,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4841464,laredo,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4841464,laredo,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4841464,laredo,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4841464,laredo,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4841464,laredo,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4841464,laredo,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4841464,laredo,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4841464,laredo,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4841980,league city,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4841980,league city,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4841980,league city,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4841980,league city,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4841980,league city,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4841980,league city,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4841980,league city,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4841980,league city,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4841980,league city,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4841980,league city,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4841980,league city,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4842508,lewisville,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4842508,lewisville,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4842508,lewisville,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4842508,lewisville,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4842508,lewisville,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4842508,lewisville,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4842508,lewisville,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4842508,lewisville,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4842508,lewisville,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4842508,lewisville,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4842508,lewisville,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4843888,longview,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4843888,longview,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4843888,longview,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4843888,longview,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4843888,longview,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4843888,longview,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4843888,longview,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4843888,longview,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4843888,longview,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4843888,longview,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4843888,longview,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4845000,lubbock,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4845000,lubbock,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4845000,lubbock,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4845000,lubbock,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4845000,lubbock,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4845000,lubbock,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4845000,lubbock,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4845000,lubbock,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4845000,lubbock,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4845000,lubbock,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4845000,lubbock,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4845384,mcallen,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4845384,mcallen,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4845384,mcallen,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4845384,mcallen,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4845384,mcallen,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4845384,mcallen,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4845384,mcallen,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4845384,mcallen,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4845384,mcallen,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4845384,mcallen,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4845384,mcallen,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4845744,mckinney,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4845744,mckinney,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4845744,mckinney,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4845744,mckinney,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4845744,mckinney,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4845744,mckinney,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4845744,mckinney,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4845744,mckinney,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4845744,mckinney,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4845744,mckinney,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4845744,mckinney,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4847892,mesquite,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4847892,mesquite,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4847892,mesquite,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4847892,mesquite,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4847892,mesquite,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4847892,mesquite,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4847892,mesquite,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4847892,mesquite,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4847892,mesquite,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4847892,mesquite,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4847892,mesquite,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4848072,midland,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4848072,midland,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4848072,midland,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4848072,midland,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4848072,midland,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4848072,midland,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4848072,midland,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4848072,midland,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4848072,midland,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4848072,midland,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4848072,midland,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4848804,missouri city,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2017,4848804,missouri city,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2019,4848804,missouri city,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4848804,missouri city,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4848804,missouri city,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4848804,missouri city,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4848804,missouri city,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4853388,odessa,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4853388,odessa,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4853388,odessa,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4853388,odessa,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4853388,odessa,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4853388,odessa,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4853388,odessa,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4853388,odessa,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4853388,odessa,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4853388,odessa,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4853388,odessa,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2017,4856000,pasadena,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4856000,pasadena,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4856000,pasadena,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4856000,pasadena,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4856000,pasadena,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4856000,pasadena,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4856000,pasadena,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4856348,pearland,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4856348,pearland,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4856348,pearland,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4856348,pearland,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4856348,pearland,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4856348,pearland,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4856348,pearland,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4856348,pearland,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4856348,pearland,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4856348,pearland,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4856348,pearland,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2014,4857200,pharr,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4857200,pharr,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4857200,pharr,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4857200,pharr,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4857200,pharr,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2022,4857200,pharr,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2013,4858016,plano,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4858016,plano,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4858016,plano,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4858016,plano,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4858016,plano,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4858016,plano,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4858016,plano,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4858016,plano,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4858016,plano,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4858016,plano,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4858016,plano,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4861796,richardson,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4861796,richardson,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4861796,richardson,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4861796,richardson,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4861796,richardson,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4861796,richardson,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4861796,richardson,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4861796,richardson,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4861796,richardson,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4861796,richardson,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4861796,richardson,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4863500,round rock,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4863500,round rock,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4863500,round rock,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4863500,round rock,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4863500,round rock,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4863500,round rock,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4863500,round rock,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4863500,round rock,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4863500,round rock,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4863500,round rock,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4863500,round rock,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4864472,san angelo,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2017,4864472,san angelo,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2019,4864472,san angelo,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4864472,san angelo,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4864472,san angelo,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4864472,san angelo,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4864472,san angelo,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4865000,san antonio,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4865000,san antonio,TX,3.38,1,0,0,1,1,10.0,0,0.0,0
2015,4865000,san antonio,TX,3.16,1,0,0,1,1,10.0,0,0.0,0
2016,4865000,san antonio,TX,2.84,1,0,0,1,1,10.0,0,0.0,0
2017,4865000,san antonio,TX,3.0,1,0,0,1,1,10.0,0,0.0,0
2018,4865000,san antonio,TX,3.27,1,0,0,1,1,10.0,0,0.0,0
2019,4865000,san antonio,TX,2.86,1,0,0,1,1,10.0,0,0.0,0
2020,4865000,san antonio,TX,2.21,1,0,0,1,1,10.0,0,0.0,0
2021,4865000,san antonio,TX,1.79,1,0,0,1,1,10.0,0,0.0,0
2022,4865000,san antonio,TX,3.07,1,0,0,1,1,10.0,0,0.0,0
2023,4865000,san antonio,TX,3.61,1,0,0,1,1,10.0,0,0.0,0
2014,4872176,temple,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4872176,temple,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4872176,temple,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4872176,temple,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4872176,temple,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4872176,temple,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4872176,temple,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4872176,temple,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4872176,temple,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4872176,temple,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4874144,tyler,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4874144,tyler,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4874144,tyler,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4874144,tyler,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4874144,tyler,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4874144,tyler,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4874144,tyler,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4874144,tyler,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4874144,tyler,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4874144,tyler,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4874144,tyler,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4876000,waco,TX,3.67,0,0,0,0,1,10.0,0,0.0,0
2014,4876000,waco,TX,3.38,0,0,0,0,1,10.0,0,0.0,0
2015,4876000,waco,TX,3.16,0,0,0,0,1,10.0,0,0.0,0
2016,4876000,waco,TX,2.84,0,0,0,0,1,10.0,0,0.0,0
2017,4876000,waco,TX,3.0,0,0,0,0,1,10.0,0,0.0,0
2018,4876000,waco,TX,3.27,0,0,0,0,1,10.0,0,0.0,0
2019,4876000,waco,TX,2.86,0,0,0,0,1,10.0,0,0.0,0
2020,4876000,waco,TX,2.21,0,0,0,0,1,10.0,0,0.0,0
2021,4876000,waco,TX,1.79,0,0,0,0,1,10.0,0,0.0,0
2022,4876000,waco,TX,3.07,0,0,0,0,1,10.0,0,0.0,0
2023,4876000,waco,TX,3.61,0,0,0,0,1,10.0,0,0.0,0
2013,4943660,layton,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4943660,layton,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4943660,layton,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4943660,layton,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4943660,layton,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4943660,layton,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4943660,layton,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4943660,layton,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4943660,layton,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4943660,layton,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4943660,layton,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4945860,logan,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4945860,logan,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4945860,logan,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4945860,logan,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4945860,logan,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4945860,logan,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4945860,logan,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4945860,logan,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4945860,logan,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4945860,logan,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4945860,logan,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4955980,ogden,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4955980,ogden,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4955980,ogden,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4955980,ogden,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4955980,ogden,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4955980,ogden,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4955980,ogden,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4955980,ogden,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4955980,ogden,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4955980,ogden,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4955980,ogden,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4957300,orem,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4957300,orem,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4957300,orem,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4957300,orem,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4957300,orem,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4957300,orem,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4957300,orem,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4957300,orem,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4957300,orem,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4957300,orem,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4957300,orem,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4962470,provo,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4962470,provo,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4962470,provo,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4962470,provo,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4962470,provo,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4962470,provo,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4962470,provo,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4962470,provo,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4962470,provo,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4962470,provo,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4962470,provo,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4967000,salt lake city,UT,3.67,0,1,1,2,1,20.0,0,0.0,1
2014,4967000,salt lake city,UT,3.38,0,1,1,2,1,20.0,0,0.0,1
2015,4967000,salt lake city,UT,3.16,0,1,1,2,1,20.0,0,0.0,1
2016,4967000,salt lake city,UT,2.84,0,1,1,2,1,20.0,0,0.0,1
2017,4967000,salt lake city,UT,3.0,0,1,1,2,1,20.0,0,0.0,1
2018,4967000,salt lake city,UT,3.27,0,1,1,2,1,20.0,0,0.0,1
2019,4967000,salt lake city,UT,2.86,0,1,1,2,1,20.0,0,0.0,1
2020,4967000,salt lake city,UT,2.21,0,1,1,2,1,20.0,0,0.0,1
2021,4967000,salt lake city,UT,1.79,0,1,1,2,1,20.0,0,0.0,1
2022,4967000,salt lake city,UT,3.07,0,1,1,2,1,20.0,0,0.0,1
2023,4967000,salt lake city,UT,3.61,0,1,1,2,1,20.0,0,0.0,1
2013,4967440,sandy,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4967440,sandy,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4967440,sandy,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4967440,sandy,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4967440,sandy,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4967440,sandy,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4967440,sandy,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4967440,sandy,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4967440,sandy,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4967440,sandy,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4967440,sandy,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4975360,taylorsville,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4975360,taylorsville,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4975360,taylorsville,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4975360,taylorsville,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4975360,taylorsville,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4975360,taylorsville,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4975360,taylorsville,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4975360,taylorsville,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4975360,taylorsville,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4975360,taylorsville,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4975360,taylorsville,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4982950,west jordan,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4982950,west jordan,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4982950,west jordan,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4982950,west jordan,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4982950,west jordan,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4982950,west jordan,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4982950,west jordan,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4982950,west jordan,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4982950,west jordan,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4982950,west jordan,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4982950,west jordan,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,4983470,west valley city,UT,3.67,0,0,0,0,1,20.0,0,0.0,1
2014,4983470,west valley city,UT,3.38,0,0,0,0,1,20.0,0,0.0,1
2015,4983470,west valley city,UT,3.16,0,0,0,0,1,20.0,0,0.0,1
2016,4983470,west valley city,UT,2.84,0,0,0,0,1,20.0,0,0.0,1
2017,4983470,west valley city,UT,3.0,0,0,0,0,1,20.0,0,0.0,1
2018,4983470,west valley city,UT,3.27,0,0,0,0,1,20.0,0,0.0,1
2019,4983470,west valley city,UT,2.86,0,0,0,0,1,20.0,0,0.0,1
2020,4983470,west valley city,UT,2.21,0,0,0,0,1,20.0,0,0.0,1
2021,4983470,west valley city,UT,1.79,0,0,0,0,1,20.0,0,0.0,1
2022,4983470,west valley city,UT,3.07,0,0,0,0,1,20.0,0,0.0,1
2023,4983470,west valley city,UT,3.61,0,0,0,0,1,20.0,0,0.0,1
2013,5101000,alexandria,VA,3.67,0,0,0,0,0,0.0,0,0.0,1
2014,5101000,alexandria,VA,3.38,0,0,0,0,0,0.0,0,0.0,1
2015,5101000,alexandria,VA,3.16,0,0,0,0,0,0.0,0,0.0,1
2016,5101000,alexandria,VA,2.84,0,0,0,0,0,0.0,0,0.0,1
2017,5101000,alexandria,VA,3.0,0,0,0,0,0,0.0,0,0.0,1
2018,5101000,alexandria,VA,3.27,0,0,0,0,0,0.0,0,0.0,1
2019,5101000,alexandria,VA,2.86,0,0,0,0,0,0.0,0,0.0,1
2020,5101000,alexandria,VA,2.21,0,0,0,0,1,100.0,0,0.0,1
2021,5101000,alexandria,VA,1.79,0,0,0,0,1,100.0,1,9.3,1
2022,5101000,alexandria,VA,3.07,0,0,0,0,1,100.0,1,13.5,1
2023,5101000,alexandria,VA,3.61,0,0,0,0,1,100.0,1,13.0,1
